,date,temp,sensedTemp,cover,windDirection,windSpeed,maxWindSpeed,cloudy%,rain,humidity%,snow
0,2021-11-21 07:00:00,3.0,0.0,Przejściowe zachmurzenie,SW,11,15.0,64.0,0.0,99.0,
1,2021-11-21 08:00:00,3.0,1.0,Przejściowe zachmurzenie,SW,9,13.0,58.0,0.0,99.0,
2,2021-11-21 09:00:00,4.0,3.0,Przejściowe zachmurzenie,SW,9,13.0,52.0,0.0,96.0,
3,2021-11-21 10:00:00,4.0,4.0,Częściowo słonecznie,SW,9,13.0,47.0,0.0,92.0,
4,2021-11-21 11:00:00,5.0,4.0,Przejściowe zachmurzenie,SW,9,13.0,61.0,0.0,86.0,
5,2021-11-21 12:00:00,6.0,5.0,Zachmurzenie duże,SW,9,11.0,76.0,0.0,81.0,
6,2021-11-21 13:00:00,6.0,6.0,Pochmurno,SW,7,11.0,90.0,0.0,74.0,
7,2021-11-21 14:00:00,6.0,5.0,Pochmurno,SW,7,11.0,93.0,0.0,80.0,
8,2021-11-21 15:00:00,5.0,5.0,Pochmurno,SSW,7,11.0,96.0,0.0,86.0,
9,2021-11-21 16:00:00,5.0,4.0,Pochmurno,SSW,7,9.0,99.0,0.0,92.0,
10,2021-11-21 17:00:00,5.0,5.0,Pochmurno,SSW,7,9.0,99.0,0.0,97.0,
11,2021-11-21 18:00:00,5.0,5.0,Pochmurno,SSW,6,9.0,99.0,0.0,96.0,
12,2021-11-21 19:00:00,5.0,5.0,Pochmurno,SW,6,9.0,100.0,0.0,95.0,
13,2021-11-21 20:00:00,5.0,6.0,Pochmurno,SW,6,7.0,100.0,0.0,93.0,
14,2021-11-21 21:00:00,5.0,6.0,Pochmurno,SW,4,7.0,100.0,0.0,91.0,
15,2021-11-21 22:00:00,5.0,4.0,Przelotne opady,WSW,4,6.0,100.0,0.5,89.0,
16,2021-11-21 23:00:00,5.0,6.0,Pochmurno,WNW,6,7.0,100.0,0.0,88.0,
17,2021-11-22 00:00:00,5.0,5.0,Pochmurno,NW,7,9.0,100.0,0.0,90.0,
18,2021-11-22 01:00:00,5.0,3.0,Przelotne opady,NW,7,9.0,100.0,1.0,92.0,
19,2021-11-22 02:00:00,5.0,4.0,Pochmurno,NNW,7,9.0,100.0,0.0,93.0,
20,2021-11-22 03:00:00,5.0,4.0,Pochmurno,NNW,7,9.0,100.0,0.0,96.0,
21,2021-11-22 04:00:00,5.0,4.0,Pochmurno,NNW,7,9.0,100.0,0.0,94.0,
22,2021-11-22 05:00:00,4.0,4.0,Pochmurno,NNW,7,9.0,98.0,0.0,92.0,
23,2021-11-22 06:00:00,4.0,4.0,Pochmurno,NNW,7,9.0,97.0,0.0,91.0,
24,2021-11-22 07:00:00,4.0,4.0,Pochmurno,NNW,7,9.0,95.0,0.0,90.0,
25,2021-11-22 08:00:00,4.0,3.0,Pochmurno,NNW,7,9.0,97.0,0.0,92.0,
26,2021-11-22 09:00:00,4.0,4.0,Pochmurno,NNW,7,11.0,98.0,0.0,88.0,
27,2021-11-22 10:00:00,5.0,4.0,Pochmurno,NNW,9,11.0,100.0,0.0,85.0,
28,2021-11-22 11:00:00,5.0,4.0,Pochmurno,NNW,9,11.0,100.0,0.0,81.0,
29,2021-11-22 12:00:00,6.0,5.0,Pochmurno,NNW,9,13.0,100.0,0.0,76.0,
30,2021-11-22 13:00:00,5.0,4.0,Pochmurno,NNW,9,13.0,100.0,0.0,79.0,
31,2021-11-22 14:00:00,5.0,4.0,Pochmurno,NNW,9,13.0,94.0,0.0,77.0,
32,2021-11-22 15:00:00,4.0,3.0,Zachmurzenie duże,NNW,9,13.0,89.0,0.0,78.0,
33,2021-11-22 16:00:00,4.0,3.0,Zachmurzenie duże,NNW,9,11.0,84.0,0.0,78.0,
34,2021-11-22 17:00:00,4.0,2.0,Zachmurzenie duże,N,9,11.0,77.0,0.0,77.0,
35,2021-11-22 18:00:00,3.0,2.0,Przejściowe zachmurzenie,NNE,9,13.0,70.0,0.0,76.0,
36,2021-11-22 19:00:00,3.0,2.0,Przejściowe zachmurzenie,NNE,9,13.0,70.0,0.0,75.0,
37,2021-11-22 20:00:00,3.0,2.0,Przejściowe zachmurzenie,NNE,9,13.0,74.0,0.0,74.0,
38,2021-11-22 21:00:00,3.0,2.0,Zachmurzenie duże,N,9,11.0,84.0,0.0,73.0,
39,2021-11-22 22:00:00,2.0,1.0,Lekkie opady śniegu,N,7,11.0,94.0,0.0,73.0,0.05
40,2021-11-22 23:00:00,2.0,1.0,Lekkie opady śniegu,NNE,7,11.0,95.0,0.0,74.0,0.05
41,2021-11-23 00:00:00,1.0,0.0,Lekkie opady śniegu,NE,7,9.0,96.0,0.0,78.0,0.05
42,2021-11-23 01:00:00,1.0,0.0,Pochmurno,ENE,7,9.0,98.0,0.0,81.0,
43,2021-11-23 02:00:00,0.0,0.0,Pochmurno,NE,7,9.0,94.0,0.0,83.0,
44,2021-11-23 03:00:00,0.0,0.0,Pochmurno,NNE,7,9.0,91.0,0.0,86.0,
45,2021-11-23 04:00:00,0.0,0.0,Zachmurzenie duże,NNE,6,9.0,87.0,0.0,88.0,
