,id_stacji,stacja,data_pomiaru,godzina_pomiaru,temperatura,predkosc_wiatru,kierunek_wiatru,wilgotnosc_wzgledna,suma_opadu,cisnienie
0,12295,Białystok,2021-11-12,0,4.8,3,270,97.2,0,1019.9
1,12600,"""Bielsko Biała""",2021-11-12,0,3.7,4,240,95.1,0,1025.8
2,12235,Chojnice,2021-11-12,0,7.8,2,290,98.0,0,1021.5
3,12550,Częstochowa,2021-11-12,0,1.1,2,200,95.7,0,1025.3
4,12160,Elbląg,2021-11-12,0,6.5,5,240,97.9,0,1019.9
5,12155,Gdańsk,2021-11-12,0,7.8,2,250,92.7,0,1019.7
6,12300,Gorzów,2021-11-12,0,6.6,2,240,99.3,0,1023.3
7,12135,Hel,2021-11-12,0,9.3,5,270,92.7,0.01,1019.2
8,12500,"""Jelenia Góra""",2021-11-12,0,-2,1,150,99.3,0,1026.4
9,12435,Kalisz,2021-11-12,0,2.4,2,240,99.3,0,1024.2
10,12650,"""Kasprowy Wierch""",2021-11-12,0,7.9,4,230,49.6,0,
11,12560,Katowice,2021-11-12,0,0.1,2,240,95.0,0,1026
12,12185,Kętrzyn,2021-11-12,0,6.8,5,270,95.9,0,1019.1
13,12570,Kielce,2021-11-12,0,-1.1,0,0,95.7,0,1025.3
14,12520,Kłodzko,2021-11-12,0,3.9,1,230,87.9,0,1025.8
15,12345,Koło,2021-11-12,0,5.5,3,250,91.3,0,1022.8
16,12100,Kołobrzeg,2021-11-12,0,9.8,5,250,94.7,0,1021.5
17,12105,Koszalin,2021-11-12,0,9.6,3,270,94.7,0.01,1021.3
18,12488,Kozienice,2021-11-12,0,3.1,2,260,93.8,0,1023.1
19,12566,Kraków,2021-11-12,0,0,2,230,97.8,0,1026.1
20,12670,Krosno,2021-11-12,0,4,1,330,84.8,0,1025.6
21,12415,Legnica,2021-11-12,0,-0.9,1,180,97.1,0,1025.3
22,12690,Lesko,2021-11-12,0,1.6,1,140,93.7,0,1026.1
23,12418,Leszno,2021-11-12,0,3.2,2,230,97.9,0,1024.3
24,12125,Lębork,2021-11-12,0,9.5,4,250,96.0,0.01,1019.7
25,12495,Lublin,2021-11-12,0,2.7,2,260,91.1,0,1023.5
26,12120,Łeba,2021-11-12,0,9.7,7,280,94.0,0,1019.6
27,12465,Łódź,2021-11-12,0,-0.7,2,260,100.0,0,1024.2
28,12280,Mikołajki,2021-11-12,0,6.6,4,260,95.2,0,1019.4
29,12270,Mława,2021-11-12,0,5.2,2,260,97.2,0,1021.5
30,12660,"""Nowy Sącz""",2021-11-12,0,-0.4,1,90,99.3,0,1026.6
31,12272,Olsztyn,2021-11-12,0,6,3,250,99.3,0,1020.2
32,12530,Opole,2021-11-12,0,-0.1,1,170,95.7,0,1025.8
33,12285,Ostrołęka,2021-11-12,0,5.2,2,99,93.2,0,1020.9
34,12230,Piła,2021-11-12,0,7,1,220,100.0,0,1022.4
35,12001,Platforma,2021-11-12,0,7.7,11,280,84.6,0,1017.7
36,12360,Płock,2021-11-12,0,5.6,4,300,95.2,0,1022.1
37,12330,Poznań,2021-11-12,0,5.8,3,250,97.9,0,1023.3
38,12695,Przemyśl,2021-11-12,0,5.9,4,270,74.8,0,1024.5
39,12540,Racibórz,2021-11-12,0,2.2,2,160,93.7,0,1025.7
40,12210,Resko,2021-11-12,0,8.7,3,250,96.0,0,1022
41,12580,Rzeszów,2021-11-12,0,1.6,2,250,91.0,0,1025.2
42,12585,Sandomierz,2021-11-12,0,1.7,2,230,93.7,0.01,1024.5
43,12385,Siedlce,2021-11-12,0,2.9,3,260,95.8,0,1021.8
44,12310,Słubice,2021-11-12,0,6.1,2,190,93.9,0,1023.8
45,12469,Sulejów,2021-11-12,0,0.4,2,200,99.3,0,1024.3
46,12195,Suwałki,2021-11-12,0,5.6,4,250,99.3,0,1018.2
47,12205,Szczecin,2021-11-12,0,8.4,3,220,97.3,0,1022.6
48,12215,Szczecinek,2021-11-12,0,8.1,3,99,,0,1021.7
49,12510,Śnieżka,2021-11-12,0,6.6,6,290,13.8,0,
50,12200,Świnoujście,2021-11-12,0,9.3,3,240,96.0,0.01,1022.2
51,12575,Tarnów,2021-11-12,0,0.3,0,0,92.9,0,1026
52,12399,Terespol,2021-11-12,0,2.9,2,260,97.2,0,1021.3
53,12250,Toruń,2021-11-12,0,6.5,2,260,99.3,0,1022.1
54,12115,Ustka,2021-11-12,0,10.2,7,290,89.7,0,1020.3
55,12375,Warszawa,2021-11-12,0,4.4,3,260,93.2,0,1022.3
56,12455,Wieluń,2021-11-12,0,1,2,250,99.3,0,1024.8
57,12497,Włodawa,2021-11-12,0,0.6,3,240,95.0,0,1022.6
58,12424,Wrocław,2021-11-12,0,-1.2,0,0,95.0,0,1025.1
59,12625,Zakopane,2021-11-12,0,-0.1,1,160,97.1,0,
60,12595,Zamość,2021-11-12,0,3.6,5,250,89.8,0,1023.6
61,12400,"""Zielona Góra""",2021-11-12,0,3.7,2,240,95.1,0.1,1024.5
