,id_stacji,stacja,data_pomiaru,godzina_pomiaru,temperatura,predkosc_wiatru,kierunek_wiatru,wilgotnosc_wzgledna,suma_opadu,cisnienie
0,12295,Białystok,2021-11-05,21,6.7,2,240,88.8,0.01,1018.3
1,12600,"""Bielsko Biała""",2021-11-05,21,6.4,3,230,77.6,0.01,1026.8
2,12235,Chojnice,2021-11-05,21,6.6,6,250,92.0,7.7,1018.6
3,12550,Częstochowa,2021-11-05,21,5.8,2,230,85.0,0.3,1025.1
4,12160,Elbląg,2021-11-05,21,5.8,7,230,90.6,9.3,1016.6
5,12155,Gdańsk,2021-11-05,21,7.4,6,230,87.0,5.4,1016.1
6,12300,Gorzów,2021-11-05,21,8.2,4,260,92.1,26.6,1022.1
7,12135,Hel,2021-11-05,21,8.8,5,250,85.9,9.8,1015.2
8,12500,"""Jelenia Góra""",2021-11-05,21,6.6,3,290,83.9,2.6,1026.3
9,12435,Kalisz,2021-11-05,21,6.2,5,220,95.2,2.3,1023.3
10,12650,"""Kasprowy Wierch""",2021-11-05,21,-5.9,5,200,94.0,3.8,
11,12560,Katowice,2021-11-05,21,5.2,3,220,90.6,1.4,1026.2
12,12185,Kętrzyn,2021-11-05,21,6.6,5,240,85.7,0.5,1016.3
13,12570,Kielce,2021-11-05,21,6.2,4,260,82.1,0.1,1024.3
14,12520,Kłodzko,2021-11-05,21,5.7,1,280,86.8,0.6,1026.9
15,12345,Koło,2021-11-05,21,7,4,240,82.8,4.6,1021.6
16,12100,Kołobrzeg,2021-11-05,21,9.6,5,250,83.1,37.9,1017.8
17,12105,Koszalin,2021-11-05,21,8.7,5,240,89.0,20.5,1017.6
18,12488,Kozienice,2021-11-05,21,7,4,240,82.8,0.01,1022.2
19,12566,Kraków,2021-11-05,21,5.3,4,230,88.7,0,1026.1
20,12670,Krosno,2021-11-05,21,3.6,1,120,80.0,0.01,1025.6
21,12415,Legnica,2021-11-05,21,7.5,4,250,87.0,2.9,1025.3
22,12690,Lesko,2021-11-05,21,3.3,2,130,82.9,0.2,1026.3
23,12418,Leszno,2021-11-05,21,7.5,4,240,92.0,5.3,1023.7
24,12125,Lębork,2021-11-05,21,7.5,4,250,95.9,6.1,1015.5
25,12495,Lublin,2021-11-05,21,6.4,4,270,82.7,0.01,1022.7
26,12120,Łeba,2021-11-05,21,9.7,8,270,84.8,4.8,1014.9
27,12465,Łódź,2021-11-05,21,6.7,5,250,92.6,1.8,1023
28,12280,Mikołajki,2021-11-05,21,6.3,3,240,90.7,0.1,1017.1
29,12270,Mława,2021-11-05,21,6,4,240,90.6,1.5,1019.2
30,12660,"""Nowy Sącz""",2021-11-05,21,2.3,0,0,93.7,0,1026.6
31,12272,Olsztyn,2021-11-05,21,7.1,4,240,84.6,2.5,1017.3
32,12530,Opole,2021-11-05,21,6,2,230,85.0,3.2,1025.8
33,12285,Ostrołęka,2021-11-05,21,7.1,3,99,90.1,0,1019
34,12230,Piła,2021-11-05,21,7.1,2,240,93.9,16.5,1020.4
35,12001,Platforma,2021-11-05,21,8.3,13,260,78.9,0,1012.4
36,12360,Płock,2021-11-05,21,6.8,5,240,88.8,1.4,1020.4
37,12330,Poznań,2021-11-05,21,7.8,4,240,92.0,10.3,1022.1
38,12695,Przemyśl,2021-11-05,21,5.4,3,260,75.8,0.2,1025.1
39,12540,Racibórz,2021-11-05,21,6.1,4,240,85.1,0.6,1026.4
40,12210,Resko,2021-11-05,21,8.3,6,230,87.1,41.5,1019.1
41,12580,Rzeszów,2021-11-05,21,3.6,4,250,80.6,2.6,1024.8
42,12585,Sandomierz,2021-11-05,21,5,3,250,83.1,0.5,1023.8
43,12385,Siedlce,2021-11-05,21,6.5,4,240,90.0,0.01,1020.7
44,12310,Słubice,2021-11-05,21,8.2,4,240,85.9,29.4,1023.1
45,12469,Sulejów,2021-11-05,21,6.5,5,240,90.0,1.9,1023.4
46,12195,Suwałki,2021-11-05,21,6.2,5,240,88.1,0.01,1015.7
47,12205,Szczecin,2021-11-05,21,8.3,4,230,90.2,35.8,1020.6
48,12215,Szczecinek,2021-11-05,21,7.5,4,250,95.3,5.5,1018.7
49,12510,Śnieżka,2021-11-05,21,-2.3,17,290,100.0,23.9,
50,12200,Świnoujście,2021-11-05,21,9.1,5,240,84.8,50.4,1019.1
51,12575,Tarnów,2021-11-05,21,6.9,1,270,71.8,0.01,1025.3
52,12399,Terespol,2021-11-05,21,7.9,3,250,75.6,0.1,1020.6
53,12250,Toruń,2021-11-05,21,7.2,3,220,90.1,4.9,1019.7
54,12115,Ustka,2021-11-05,21,9.8,7,250,87.8,11.4,1015.5
55,12375,Warszawa,2021-11-05,21,7,4,250,90.7,0.01,1021.2
56,12455,Wieluń,2021-11-05,21,5.9,3,250,95.2,1.7,1024.5
57,12497,Włodawa,2021-11-05,21,7.4,4,220,75.0,0.01,1021.6
58,12424,Wrocław,2021-11-05,21,7.5,6,270,84.6,0.9,1025.2
59,12625,Zakopane,2021-11-05,21,4.2,2,230,62.8,3,
60,12595,Zamość,2021-11-05,21,5.5,6,260,78.6,0.3,1023.3
61,12400,"""Zielona Góra""",2021-11-05,21,7.4,4,250,93.9,14,1023.8
