,id_stacji,stacja,data_pomiaru,godzina_pomiaru,temperatura,predkosc_wiatru,kierunek_wiatru,wilgotnosc_wzgledna,suma_opadu,cisnienie
0,12295,Białystok,2021-11-08,19,3.6,1,310,95.1,0.6,1019.8
1,12600,"""Bielsko Biała""",2021-11-08,19,6.5,4,230,82.7,1.1,1023.7
2,12235,Chojnice,2021-11-08,19,3.5,3,20,89.2,1,1022.5
3,12550,Częstochowa,2021-11-08,19,6.1,1,250,95.2,0.01,1022.8
4,12160,Elbląg,2021-11-08,19,3.6,1,20,86.0,3.3,1021.7
5,12155,Gdańsk,2021-11-08,19,6.1,3,360,77.0,0.7,1021.6
6,12300,Gorzów,2021-11-08,19,8.2,3,280,96.0,2.4,1021.9
7,12135,Hel,2021-11-08,18,5.7,4,20,88.7,8.3,1021.3
8,12500,"""Jelenia Góra""",2021-11-08,19,6.4,4,280,81.5,0.01,1024.1
9,12435,Kalisz,2021-11-08,19,7.4,4,250,95.3,0.1,1021.5
10,12650,"""Kasprowy Wierch""",2021-11-08,19,-4.5,3,300,94.1,0.1,
11,12560,Katowice,2021-11-08,19,6.9,3,230,87.6,0.1,1023.4
12,12185,Kętrzyn,2021-11-08,19,3.1,2,320,89.1,0.3,1020.8
13,12570,Kielce,2021-11-08,19,6.3,2,270,93.9,0.1,1022
14,12520,Kłodzko,2021-11-08,19,5.9,2,230,85.6,0.01,1024.3
15,12345,Koło,2021-11-08,18,8.2,3,250,85.3,0.6,1020
16,12100,Kołobrzeg,2021-11-08,19,6.6,2,100,77.6,2.8,1022.7
17,12105,Koszalin,2021-11-08,19,5.3,1,10,88.7,4.4,1022.9
18,12488,Kozienice,2021-11-08,19,7.2,3,260,88.8,0.1,1020.5
19,12566,Kraków,2021-11-08,19,7,3,260,90.7,0.2,1023.3
20,12670,Krosno,2021-11-08,19,6.4,2,270,77.6,0.01,1022.8
21,12415,Legnica,2021-11-08,19,8.3,5,270,80.6,0.01,1023
22,12690,Lesko,2021-11-08,19,6.3,2,270,73.7,0.3,1022.9
23,12418,Leszno,2021-11-08,19,8.1,4,260,88.9,0.01,1022.2
24,12125,Lębork,2021-11-08,19,1.3,1,270,99.3,16.7,1022.5
25,12495,Lublin,2021-11-08,19,6,4,280,95.2,1.1,1020.7
26,12120,Łeba,2021-11-08,19,6.5,3,50,66.7,10.5,1022.7
27,12465,Łódź,2021-11-08,19,7.7,4,260,97.3,0.8,1021.2
28,12280,Mikołajki,2021-11-08,19,3.5,3,290,91.1,0.1,1020.7
29,12270,Mława,2021-11-08,19,5.3,2,10,93.9,0.7,1020.9
30,12660,"""Nowy Sącz""",2021-11-08,19,7.2,2,280,75.0,0.01,1023.1
31,12272,Olsztyn,2021-11-08,19,3.3,2,300,93.8,0.8,1021.3
32,12530,Opole,2021-11-08,19,7,1,250,93.9,0.01,1023.4
33,12285,Ostrołęka,2021-11-08,18,5.7,3,99,88.7,0.5,1019.7
34,12230,Piła,2021-11-08,19,6.9,2,50,95.9,1.6,1021.5
35,12001,Platforma,2021-11-08,19,4.6,6,30,63.0,0,1022.9
36,12360,Płock,2021-11-08,19,6.5,2,30,93.9,0.7,1020.9
37,12330,Poznań,2021-11-08,19,8,4,270,97.3,0.9,1021.1
38,12695,Przemyśl,2021-11-08,19,6.9,2,280,78.8,0.3,1022.4
39,12540,Racibórz,2021-11-08,18,7.1,2,320,87.6,0.01,1023.4
40,12210,Resko,2021-11-08,19,6.2,2,30,90.7,1.2,1022.5
41,12580,Rzeszów,2021-11-08,19,6.2,4,240,90.7,0.9,1022.2
42,12585,Sandomierz,2021-11-08,19,6.1,3,240,90.6,0.01,1021.5
43,12385,Siedlce,2021-11-08,19,5.3,1,10,95.2,0.5,1020.1
44,12310,Słubice,2021-11-08,19,8.6,3,250,79.5,4.5,1022.4
45,12469,Sulejów,2021-11-08,19,7,5,240,95.9,0.3,1021.4
46,12195,Suwałki,2021-11-08,19,1.2,2,330,91.6,1.4,1020.1
47,12205,Szczecin,2021-11-08,19,8,1,340,97.3,2.3,1021.8
48,12215,Szczecinek,2021-11-08,19,4.4,2,99,100.0,2,1022.6
49,12510,Śnieżka,2021-11-08,19,-2.5,11,310,100.0,0,
50,12200,Świnoujście,2021-11-08,19,7.6,6,90,90.1,2.5,1022.3
51,12575,Tarnów,2021-11-08,19,7.3,1,320,78.8,0.01,1022.7
52,12399,Terespol,2021-11-08,19,5.5,1,330,95.2,0.1,1019.7
53,12250,Toruń,2021-11-08,19,6,1,360,99.3,0.3,1021.2
54,12115,Ustka,2021-11-08,19,5.9,2,90,74.8,14.5,1022.7
55,12375,Warszawa,2021-11-08,19,7.3,3,280,93.9,0.3,1020.1
56,12455,Wieluń,2021-11-08,19,7,4,270,95.9,0.3,1022.3
57,12497,Włodawa,2021-11-08,19,6.6,4,250,93.9,0.6,1019.5
58,12424,Wrocław,2021-11-08,18,8.1,3,270,87.7,0.01,1022.6
59,12625,Zakopane,2021-11-08,19,4.2,2,310,71.8,0,
60,12595,Zamość,2021-11-08,19,6.2,5,260,86.9,0.01,1020.9
61,12400,"""Zielona Góra""",2021-11-08,19,7.3,3,270,90.7,0.2,1022.5
