,id_stacji,stacja,data_pomiaru,godzina_pomiaru,temperatura,predkosc_wiatru,kierunek_wiatru,wilgotnosc_wzgledna,suma_opadu,cisnienie
0,12295,Białystok,2021-11-21,21,5.3,2,10,90.0,0.9,1009.6
1,12600,"""Bielsko Biała""",2021-11-21,21,5.9,2,250,83.8,0.4,1012.9
2,12235,Chojnice,2021-11-21,21,4.3,2,350,97.2,2.7,1012.2
3,12550,Częstochowa,2021-11-21,20,5.7,1,230,85.0,0.01,1012
4,12160,Elbląg,2021-11-21,21,4.5,2,360,91.8,3.7,1011.2
5,12155,Gdańsk,2021-11-21,21,7.1,4,360,69.8,0.01,1011.1
6,12300,Gorzów,2021-11-21,21,5.2,1,260,97.9,0.01,1012.5
7,12135,Hel,2021-11-21,21,6.2,3,350,72.7,1.4,1011.6
8,12500,"""Jelenia Góra""",2021-11-21,21,4.6,1,160,97.9,0.01,1013.4
9,12435,Kalisz,2021-11-21,21,6.4,3,270,97.9,0.2,1011.8
10,12650,"""Kasprowy Wierch""",2021-11-21,21,0.5,5,260,43.6,0.2,
11,12560,Katowice,2021-11-21,21,5.9,2,230,88.1,0.8,1012.5
12,12185,Kętrzyn,2021-11-21,21,4.5,2,290,95.2,0.5,1010.3
13,12570,Kielce,2021-11-21,21,6.3,2,300,85.7,0.3,1011.8
14,12520,Kłodzko,2021-11-21,21,4.1,0,0,88.0,0,1013.7
15,12345,Koło,2021-11-21,20,6.6,2,270,89.4,0,1010.9
16,12100,Kołobrzeg,2021-11-21,21,6.2,5,70,93.9,0,1012.8
17,12105,Koszalin,2021-11-21,21,5.3,1,40,90.6,0.3,1012.7
18,12488,Kozienice,2021-11-21,21,6.7,2,270,93.9,0.4,1010.9
19,12566,Kraków,2021-11-21,21,6.8,2,220,83.9,0.01,1012.5
20,12670,Krosno,2021-11-21,21,5.8,2,240,88.1,0,1012.6
21,12415,Legnica,2021-11-21,21,6.5,3,280,92.0,0.01,1012.7
22,12690,Lesko,2021-11-21,21,5.8,4,230,88.1,0,1012.6
23,12418,Leszno,2021-11-21,21,7,3,280,97.3,0,1012.3
24,12125,Lębork,2021-11-21,21,4.8,2,30,86.1,2.3,1012.1
25,12495,Lublin,2021-11-21,21,6.1,4,290,91.9,0.4,1011.1
26,12120,Łeba,2021-11-21,21,6.2,5,40,70.6,0.5,1012.4
27,12465,Łódź,2021-11-21,21,6.6,3,270,100.0,0.1,1011.7
28,12280,Mikołajki,2021-11-21,20,4.4,2,330,91.2,0.2,1009.3
29,12270,Mława,2021-11-21,21,5.1,1,290,93.8,0.3,1010.7
30,12660,"""Nowy Sącz""",2021-11-21,21,6,0,0,86.9,0.01,1012.5
31,12272,Olsztyn,2021-11-21,21,4.4,2,320,97.2,0.1,1010.7
32,12530,Opole,2021-11-21,21,6.1,1,310,85.1,0.01,1012.7
33,12285,Ostrołęka,2021-11-21,20,5.1,1,99,93.2,0,1009.4
34,12230,Piła,2021-11-21,21,2.5,1,290,99.3,0.4,1012.1
35,12001,Platforma,2021-11-21,21,4.5,8,10,70.8,0,1012
36,12360,Płock,2021-11-21,21,5.8,2,310,93.2,0.01,1011
37,12330,Poznań,2021-11-21,21,5.9,2,310,95.9,0.01,1012.1
38,12695,Przemyśl,2021-11-21,21,7.5,3,99,78.3,0,1012
39,12540,Racibórz,2021-11-21,21,5.6,1,300,88.7,0.01,1012.8
40,12210,Resko,2021-11-21,21,4.1,1,320,95.2,0.6,1012.3
41,12580,Rzeszów,2021-11-21,21,5.9,2,220,93.2,0,1012.2
42,12585,Sandomierz,2021-11-21,21,7.3,3,310,81.1,0.01,1011.4
43,12385,Siedlce,2021-11-21,21,6.1,2,280,95.2,0.1,1010.3
44,12310,Słubice,2021-11-21,21,6,2,300,93.2,0,1012.8
45,12469,Sulejów,2021-11-21,21,6.1,3,240,97.9,0.01,1011.7
46,12195,Suwałki,2021-11-21,21,2.5,2,300,93.1,2.9,1009.6
47,12205,Szczecin,2021-11-21,21,6,2,310,88.7,0.01,1012.6
48,12215,Szczecinek,2021-11-21,21,4.5,1,99,,1.4,1012.2
49,12510,Śnieżka,2021-11-21,21,-2.1,6,330,100.0,0.1,
50,12200,Świnoujście,2021-11-21,21,7,8,50,87.6,0.4,1013.3
51,12575,Tarnów,2021-11-21,21,7.3,0,0,84.0,0,1012.2
52,12399,Terespol,2021-11-21,21,6.5,2,270,93.9,0,1009.7
53,12250,Toruń,2021-11-21,21,4.5,2,290,99.3,0.1,1011.4
54,12115,Ustka,2021-11-21,21,6.9,9,40,70.7,0.9,1012.4
55,12375,Warszawa,2021-11-21,21,6.7,3,270,93.9,0.2,1010.6
56,12455,Wieluń,2021-11-21,21,5.8,3,270,97.9,0.3,1012.1
57,12497,Włodawa,2021-11-21,21,7.3,5,260,85.8,0.01,1010
58,12424,Wrocław,2021-11-21,21,6.3,2,250,95.2,0.01,1012.5
59,12625,Zakopane,2021-11-21,21,3.7,0,0,81.8,0,
60,12595,Zamość,2021-11-21,21,6.9,5,240,83.9,0,1011.1
61,12400,"""Zielona Góra""",2021-11-21,21,6.3,1,360,97.9,0.2,1012.6
