,id_stacji,stacja,data_pomiaru,godzina_pomiaru,temperatura,predkosc_wiatru,kierunek_wiatru,wilgotnosc_wzgledna,suma_opadu,cisnienie
0,12295,Białystok,2021-11-12,6,5.8,2,270,95.9,0,1021.1
1,12600,"""Bielsko Biała""",2021-11-12,6,3.1,2,120,97.9,0,1025.9
2,12235,Chojnice,2021-11-12,6,7,2,250,97.3,0.01,1022.3
3,12550,Częstochowa,2021-11-12,6,2.2,1,230,97.2,0,1025.6
4,12160,Elbląg,2021-11-12,6,6.5,3,240,97.9,0.01,1021.3
5,12155,Gdańsk,2021-11-12,6,7,2,260,88.8,0,1021
6,12300,Gorzów,2021-11-12,6,6.8,2,250,100.0,0.01,1023.2
7,12135,Hel,2021-11-12,6,8.2,4,270,92.7,0.2,1020.7
8,12500,"""Jelenia Góra""",2021-11-12,6,-1.8,1,160,97.8,0.01,1026.1
9,12435,Kalisz,2021-11-12,6,3.3,2,220,99.3,0.2,1024.3
10,12650,"""Kasprowy Wierch""",2021-11-12,6,6.7,2,310,50.8,0,
11,12560,Katowice,2021-11-12,6,3.5,1,60,95.8,0,1025.8
12,12185,Kętrzyn,2021-11-12,6,6,2,270,95.2,0.01,1020.6
13,12570,Kielce,2021-11-12,6,0.4,0,0,100.0,0,1025.7
14,12520,Kłodzko,2021-11-12,6,2.9,2,240,91.7,0,1025.6
15,12345,Koło,2021-11-12,6,5.7,2,240,92.6,0,1023.5
16,12100,Kołobrzeg,2021-11-12,6,9.1,4,270,94.7,0.01,1021.8
17,12105,Koszalin,2021-11-12,6,8.6,2,260,94.7,0.6,1021.9
18,12488,Kozienice,2021-11-12,6,3.8,2,250,97.2,0.01,1023.7
19,12566,Kraków,2021-11-12,6,3.4,1,180,97.9,0,1026
20,12670,Krosno,2021-11-12,6,3.6,2,160,91.8,0,1025.8
21,12415,Legnica,2021-11-12,6,-0.3,1,160,97.8,0,1025
22,12690,Lesko,2021-11-12,6,-1.3,2,120,95.7,0,1026.9
23,12418,Leszno,2021-11-12,6,4.2,1,210,95.2,0,1024.2
24,12125,Lębork,2021-11-12,6,6.4,1,240,99.3,2.1,1021.1
25,12495,Lublin,2021-11-12,6,2.3,2,250,97.9,0.1,1024.2
26,12120,Łeba,2021-11-12,6,8.2,3,290,85.9,0.8,1020.9
27,12465,Łódź,2021-11-12,6,3,1,220,100.0,0.01,1024.5
28,12280,Mikołajki,2021-11-12,6,7.2,3,250,93.9,0,1020.9
29,12270,Mława,2021-11-12,6,6,2,230,100.0,0.1,1022.2
30,12660,"""Nowy Sącz""",2021-11-12,6,1.1,0,0,100.7,0,1026.8
31,12272,Olsztyn,2021-11-12,6,7.1,2,260,99.3,0,1021.5
32,12530,Opole,2021-11-12,6,0.7,1,100,97.1,0,1025.8
33,12285,Ostrołęka,2021-11-12,6,6,2,99,95.9,0,1021.9
34,12230,Piła,2021-11-12,6,7.2,1,200,100.0,0,1022.9
35,12001,Platforma,2021-11-12,6,6.9,9,280,81.0,0,1019.4
36,12360,Płock,2021-11-12,6,6.3,3,290,97.2,0.1,1023
37,12330,Poznań,2021-11-12,6,5.8,2,240,99.3,0.01,1023.6
38,12695,Przemyśl,2021-11-12,6,2.2,2,99,91.0,0,1025.8
39,12540,Racibórz,2021-11-12,6,4,1,130,93.8,0,1025.4
40,12210,Resko,2021-11-12,6,8.1,1,240,94.0,0,1022.5
41,12580,Rzeszów,2021-11-12,6,2.8,3,260,95.8,0,1025.6
42,12585,Sandomierz,2021-11-12,6,1.8,2,230,97.9,0,1025.1
43,12385,Siedlce,2021-11-12,6,4.1,3,260,97.9,0.01,1022.8
44,12310,Słubice,2021-11-12,6,5.7,2,200,95.9,0.6,1023.5
45,12469,Sulejów,2021-11-12,6,2.3,2,200,100.0,0,1024.8
46,12195,Suwałki,2021-11-12,6,6.1,3,260,90.6,0.01,1019.5
47,12205,Szczecin,2021-11-12,6,8.3,2,220,98.0,0.01,1022.6
48,12215,Szczecinek,2021-11-12,6,7.1,1,99,,0.4,1022.2
49,12510,Śnieżka,2021-11-12,6,7.1,5,300,11.8,0,
50,12200,Świnoujście,2021-11-12,6,7.2,2,230,97.9,0.1,1022.1
51,12575,Tarnów,2021-11-12,6,3,1,270,95.1,0,1026.2
52,12399,Terespol,2021-11-12,6,4.2,2,250,97.9,0.01,1022.4
53,12250,Toruń,2021-11-12,6,7.2,1,240,99.3,0.01,1022.7
54,12115,Ustka,2021-11-12,6,9.3,4,310,83.6,2.4,1021.2
55,12375,Warszawa,2021-11-12,6,5.3,2,260,99.3,0.01,1023.1
56,12455,Wieluń,2021-11-12,6,1.8,2,240,100.0,0,1025.1
57,12497,Włodawa,2021-11-12,6,3.4,2,260,97.2,0.01,1023.1
58,12424,Wrocław,2021-11-12,6,-3.1,1,190,96.3,0,1025.3
59,12625,Zakopane,2021-11-12,6,-1.1,1,70,97.1,0,
60,12595,Zamość,2021-11-12,6,2.1,3,230,97.2,0,1024.6
61,12400,"""Zielona Góra""",2021-11-12,6,3.5,2,210,97.9,0.01,1024
