,id_stacji,stacja,data_pomiaru,godzina_pomiaru,temperatura,predkosc_wiatru,kierunek_wiatru,wilgotnosc_wzgledna,suma_opadu,cisnienie
0,12295,Białystok,2021-11-06,12,7.9,4,250,85.8,0.5,1021.3
1,12600,"""Bielsko Biała""",2021-11-06,12,9.5,4,250,53.5,0.01,1029.3
2,12235,Chojnice,2021-11-06,12,8.5,6,250,87.1,2,1021.4
3,12550,Częstochowa,2021-11-06,12,11,3,220,56.6,0.01,1027.5
4,12160,Elbląg,2021-11-06,12,8.4,9,240,90.2,8.8,1018.8
5,12155,Gdańsk,2021-11-06,12,10.8,7,250,76.6,0.5,1018.3
6,12300,Gorzów,2021-11-06,12,9.5,4,250,81.9,0.6,1024.6
7,12135,Hel,2021-11-06,12,10.5,7,260,86.1,1.5,1017.8
8,12500,"""Jelenia Góra""",2021-11-06,12,9.5,7,260,59.6,0.3,1027.9
9,12435,Kalisz,2021-11-06,12,10.1,9,250,73.9,1.1,1025.8
10,12650,"""Kasprowy Wierch""",2021-11-06,12,0,2,230,65.8,0,
11,12560,Katowice,2021-11-06,12,10.6,4,240,52.6,0.1,1028.6
12,12185,Kętrzyn,2021-11-06,12,8.6,7,250,87.7,0.3,1018.6
13,12570,Kielce,2021-11-06,12,10.6,5,250,57.7,0.01,1027.3
14,12520,Kłodzko,2021-11-06,12,9,5,260,66.7,0.01,1029.3
15,12345,Koło,2021-11-06,11,10.9,8,260,67.1,1.8,1024.1
16,12100,Kołobrzeg,2021-11-06,12,9.8,4,240,86.0,2.8,1020.8
17,12105,Koszalin,2021-11-06,12,9.7,5,250,84.8,7.8,1020.5
18,12488,Kozienice,2021-11-06,12,10.4,5,250,66.5,0.01,1025.3
19,12566,Kraków,2021-11-06,12,11.1,7,220,55.4,0.01,1028.7
20,12670,Krosno,2021-11-06,12,10.3,3,250,54.4,0,1028.6
21,12415,Legnica,2021-11-06,12,11.1,6,240,61.7,1.2,1027.4
22,12690,Lesko,2021-11-06,12,9.2,3,280,52.6,0,1028.8
23,12418,Leszno,2021-11-06,12,10.7,6,240,67.5,0.8,1026.3
24,12125,Lębork,2021-11-06,12,9.3,6,250,96.6,5.5,1018.3
25,12495,Lublin,2021-11-06,12,10.3,6,260,63.7,0.2,1025.4
26,12120,Łeba,2021-11-06,12,9.9,11,260,92.8,1.1,1017.8
27,12465,Łódź,2021-11-06,12,10.2,7,240,74.9,0.1,1025.6
28,12280,Mikołajki,2021-11-06,12,8.5,5,240,90.2,2,1019.5
29,12270,Mława,2021-11-06,12,7.4,7,240,90.1,0.5,1022.4
30,12660,"""Nowy Sącz""",2021-11-06,12,11,1,280,51.6,0.01,1028.6
31,12272,Olsztyn,2021-11-06,12,9.3,5,240,80.8,0.9,1019.7
32,12530,Opole,2021-11-06,12,12,3,250,54.5,0.01,1028.1
33,12285,Ostrołęka,2021-11-06,12,8.9,6,240,77.9,0.6,1021.8
34,12230,Piła,2021-11-06,12,9.2,3,250,81.9,0.4,1023.4
35,12001,Platforma,2021-11-06,12,9,17,250,83.6,0,1014.4
36,12360,Płock,2021-11-06,12,8.9,6,240,84.7,0.8,1023.6
37,12330,Poznań,2021-11-06,12,10.2,8,260,76.0,3.8,1024.9
38,12695,Przemyśl,2021-11-06,12,10.7,4,99,51.5,0,1028.3
39,12540,Racibórz,2021-11-06,12,11.1,5,230,63.5,0.01,1028.9
40,12210,Resko,2021-11-06,12,8.6,5,220,90.2,0.6,1022.2
41,12580,Rzeszów,2021-11-06,12,11,7,260,52.7,0,1028.1
42,12585,Sandomierz,2021-11-06,12,10.9,6,260,55.8,0,1027
43,12385,Siedlce,2021-11-06,12,9.3,6,260,74.8,0.01,1023.7
44,12310,Słubice,2021-11-06,12,10.8,4,230,71.9,0.7,1025.4
45,12469,Sulejów,2021-11-06,12,9.6,7,240,71.7,0.3,1026.4
46,12195,Suwałki,2021-11-06,12,8.3,6,240,85.9,2.1,1017.5
47,12205,Szczecin,2021-11-06,12,9.7,5,230,83.1,0.01,1023.2
48,12215,Szczecinek,2021-11-06,12,9.1,5,250,88.4,3.5,1021.5
49,12510,Śnieżka,2021-11-06,12,-2.6,11,250,100.0,1.6,
50,12200,Świnoujście,2021-11-06,12,9.6,6,230,86.6,0.01,1021.6
51,12575,Tarnów,2021-11-06,12,10.1,2,290,54.8,0,1028.8
52,12399,Terespol,2021-11-06,12,10.4,4,250,67.5,0.01,1023.3
53,12250,Toruń,2021-11-06,12,8.9,5,230,87.1,2.2,1022.8
54,12115,Ustka,2021-11-06,12,10.2,9,250,89.1,2.8,1018.7
55,12375,Warszawa,2021-11-06,12,9.3,5,250,78.5,0.6,1024
56,12455,Wieluń,2021-11-06,11,9.7,6,270,71.7,0.2,1027.4
57,12497,Włodawa,2021-11-06,12,11.3,9,250,58.7,0.01,1024.1
58,12424,Wrocław,2021-11-06,12,12,6,290,51.4,0.3,1027.4
59,12625,Zakopane,2021-11-06,12,8.4,2,310,57.6,0,
60,12595,Zamość,2021-11-06,12,10.8,9,250,54.6,0,1026.5
61,12400,"""Zielona Góra""",2021-11-06,12,9.8,4,250,71.8,0.5,1026.1
