,id_stacji,stacja,data_pomiaru,godzina_pomiaru,temperatura,predkosc_wiatru,kierunek_wiatru,wilgotnosc_wzgledna,suma_opadu,cisnienie
0,12295,Białystok,2021-11-05,2,7.1,4,200,77.7,3.2,1008.4
1,12600,"""Bielsko Biała""",2021-11-05,2,5.2,3,190,74.6,0.1,1015.8
2,12235,Chojnice,2021-11-05,2,6.2,9,220,95.2,0,997.1
3,12550,Częstochowa,2021-11-05,2,5.4,4,190,76.9,2.9,1012.8
4,12160,Elbląg,2021-11-05,2,6.4,11,190,91.9,2.1,997.8
5,12155,Gdańsk,2021-11-05,2,8.1,9,180,90.1,0.1,996.5
6,12300,Gorzów,2021-11-05,2,6.6,6,260,92.6,0,1005.3
7,12135,Hel,2021-11-05,2,8.3,6,190,92.1,0,996
8,12500,"""Jelenia Góra""",2021-11-05,2,6.7,5,260,76.0,0.9,1011.9
9,12435,Kalisz,2021-11-05,2,8.8,11,220,71.6,1.8,1008.5
10,12650,"""Kasprowy Wierch""",2021-11-05,2,-1.8,13,200,78.0,4.4,
11,12560,Katowice,2021-11-05,2,6.1,6,200,72.7,0.9,1014.2
12,12185,Kętrzyn,2021-11-05,2,8.5,10,190,74.6,3.4,1001.8
13,12570,Kielce,2021-11-05,2,5.1,4,220,77.9,0.4,1013.7
14,12520,Kłodzko,2021-11-05,2,6.8,7,240,70.7,0.2,1013.3
15,12345,Koło,2021-11-05,2,8.6,10,230,67.1,0.6,1006.1
16,12100,Kołobrzeg,2021-11-05,2,9,16,320,100.0,0.01,997.1
17,12105,Koszalin,2021-11-05,2,7.9,2,260,97.3,0,996
18,12488,Kozienice,2021-11-05,2,7.7,6,190,68.9,0,1011.2
19,12566,Kraków,2021-11-05,2,4,3,230,81.8,0.7,1015.4
20,12670,Krosno,2021-11-05,2,10.3,4,190,84.9,0.2,1013.7
21,12415,Legnica,2021-11-05,2,9,8,240,68.6,1.7,1010.1
22,12690,Lesko,2021-11-05,2,11.1,1,160,73.5,0,1014.4
23,12418,Leszno,2021-11-05,2,8.2,8,240,78.9,0.9,1008.2
24,12125,Lębork,2021-11-05,2,7.8,3,200,94.6,0.01,995.1
25,12495,Lublin,2021-11-05,2,7,3,240,72.8,0,1012.6
26,12120,Łeba,2021-11-05,2,7,1,190,99.3,0,995.1
27,12465,Łódź,2021-11-05,2,8.7,6,220,69.6,1,1009.3
28,12280,Mikołajki,2021-11-05,2,8.9,9,190,72.6,4.8,1003.4
29,12270,Mława,2021-11-05,2,8.6,9,220,68.6,0.7,1004.5
30,12660,"""Nowy Sącz""",2021-11-05,2,4.4,1,130,91.8,0.01,1015.3
31,12272,Olsztyn,2021-11-05,2,8.5,7,200,71.5,2.5,1001.6
32,12530,Opole,2021-11-05,2,8.2,3,190,64.7,1.6,1012.7
33,12285,Ostrołęka,2021-11-05,2,9,7,200,65.8,4,1005.9
34,12230,Piła,2021-11-05,2,6.6,6,240,95.2,0,1000.8
35,12001,Platforma,2021-11-05,2,6.6,5,170,90.0,0,995.5
36,12360,Płock,2021-11-05,2,9.1,12,230,67.7,0.2,1005.6
37,12330,Poznań,2021-11-05,2,7.6,10,250,80.5,0.01,1005.6
38,12695,Przemyśl,2021-11-05,2,11.9,3,99,72.6,0,1013.7
39,12540,Racibórz,2021-11-05,2,5.3,5,180,79.7,0.4,1014.5
40,12210,Resko,2021-11-05,2,8,9,270,92.7,0.1,999.2
41,12580,Rzeszów,2021-11-05,2,10.9,5,240,86.7,0.1,1013.7
42,12585,Sandomierz,2021-11-05,2,6,3,240,75.9,0.01,1013.4
43,12385,Siedlce,2021-11-05,2,7.1,4,190,74.9,0.01,1010.3
44,12310,Słubice,2021-11-05,2,6.7,6,260,86.9,0,1007.9
45,12469,Sulejów,2021-11-05,2,7,7,190,76.0,0.6,1011.3
46,12195,Suwałki,2021-11-05,2,7.7,5,180,75.6,3,1005.1
47,12205,Szczecin,2021-11-05,2,7.3,5,260,92.6,0,1003.3
48,12215,Szczecinek,2021-11-05,2,7.6,4,99,,0.1,996.7
49,12510,Śnieżka,2021-11-05,2,-2.8,16,250,100.0,7,
50,12200,Świnoujście,2021-11-05,2,8,15,320,90.8,0,1002.4
51,12575,Tarnów,2021-11-05,2,5.5,1,280,79.7,0.01,1014.8
52,12399,Terespol,2021-11-05,2,9.9,4,220,64.6,0.3,1011.2
53,12250,Toruń,2021-11-05,2,8.4,8,210,76.8,0.01,1002.1
54,12115,Ustka,2021-11-05,2,7.2,2,240,95.3,0,995.2
55,12375,Warszawa,2021-11-05,2,8,3,190,70.9,0.01,1008.9
56,12455,Wieluń,2021-11-05,2,7.8,5,230,70.9,3,1010.3
57,12497,Włodawa,2021-11-05,2,10.1,6,240,74.9,0.2,1012
58,12424,Wrocław,2021-11-05,2,8.9,8,240,68.6,1.3,1010.5
59,12625,Zakopane,2021-11-05,2,2.4,1,170,81.0,0.01,
60,12595,Zamość,2021-11-05,2,10.5,4,210,84.9,0,1013
61,12400,"""Zielona Góra""",2021-11-05,2,6.4,5,240,92.6,0.01,1008.5
