,id_stacji,stacja,data_pomiaru,godzina_pomiaru,temperatura,predkosc_wiatru,kierunek_wiatru,wilgotnosc_wzgledna,suma_opadu,cisnienie
0,12295,Białystok,2021-11-11,4,-1.5,1,180,97.8,0,1024.4
1,12600,"""Bielsko Biała""",2021-11-11,4,1.8,1,90,87.7,0.01,1027.3
2,12235,Chojnice,2021-11-11,4,0.4,3,200,97.1,0,1023.7
3,12550,Częstochowa,2021-11-11,3,4.9,3,190,81.9,0,1026
4,12160,Elbląg,2021-11-11,4,3.3,2,230,95.8,0,1022.2
5,12155,Gdańsk,2021-11-11,3,4.9,2,180,93.8,0,1022.3
6,12300,Gorzów,2021-11-11,4,0.4,1,230,100.0,0.2,1023.9
7,12135,Hel,2021-11-11,4,7.8,2,230,92.7,0,1021.7
8,12500,"""Jelenia Góra""",2021-11-11,4,-3.4,0,0,97.8,0,1026.5
9,12435,Kalisz,2021-11-11,4,1.7,2,150,95.8,0,1025.1
10,12650,"""Kasprowy Wierch""",2021-11-11,4,7.5,8,180,49.5,2.5,
11,12560,Katowice,2021-11-11,4,2.1,0,0,91.0,0.01,1026.9
12,12185,Kętrzyn,2021-11-11,4,2.5,2,200,95.1,0,1023
13,12570,Kielce,2021-11-11,4,-2,1,20,97.1,0,1027.6
14,12520,Kłodzko,2021-11-11,3,1.7,1,320,93.0,0.01,1027.1
15,12345,Koło,2021-11-11,3,1.4,2,220,92.3,0,1024.9
16,12100,Kołobrzeg,2021-11-11,4,5.8,3,180,100.0,0,1022.3
17,12105,Koszalin,2021-11-11,4,5.8,2,210,90.0,0,1022.5
18,12488,Kozienice,2021-11-11,4,2.9,2,220,86.6,0,1025.6
19,12566,Kraków,2021-11-11,4,-1.3,2,20,97.8,0,1027.7
20,12670,Krosno,2021-11-11,4,4.4,1,60,83.7,1.6,1028.3
21,12415,Legnica,2021-11-11,4,-0.7,1,270,97.1,0,1025.1
22,12690,Lesko,2021-11-11,4,5.9,2,180,63.7,0.5,1028.5
23,12418,Leszno,2021-11-11,4,-1.8,1,140,97.8,0.3,1025
24,12125,Lębork,2021-11-11,4,6.8,1,210,88.8,0.1,1021.7
25,12495,Lublin,2021-11-11,4,1.7,2,240,89.7,0,1026.8
26,12120,Łeba,2021-11-11,4,6.9,3,210,93.9,0,1021.6
27,12465,Łódź,2021-11-11,4,2.1,1,200,97.2,0,1025.4
28,12280,Mikołajki,2021-11-11,4,1.8,1,210,97.9,0.01,1023.4
29,12270,Mława,2021-11-11,4,0.4,2,220,97.8,0,1024.3
30,12660,"""Nowy Sącz""",2021-11-11,4,0,1,100,95.7,0.01,1028.3
31,12272,Olsztyn,2021-11-11,4,2.4,2,170,100.0,0,1022.9
32,12530,Opole,2021-11-11,4,4.7,2,170,86.1,0,1025.4
33,12285,Ostrołęka,2021-11-11,3,0.6,1,99,97.8,0,1024.4
34,12230,Piła,2021-11-11,4,0.7,1,210,100.0,0.01,1023.9
35,12001,Platforma,2021-11-11,4,8,4,260,97.3,0,1020.3
36,12360,Płock,2021-11-11,4,0.1,1,170,95.7,0,1024.6
37,12330,Poznań,2021-11-11,4,2.2,1,200,97.9,0.01,1024.3
38,12695,Przemyśl,2021-11-11,4,3.5,1,99,66.6,0.6,1027.9
39,12540,Racibórz,2021-11-11,4,4.2,4,230,86.7,0,1026.6
40,12210,Resko,2021-11-11,4,4.1,2,190,93.1,0.1,1023
41,12580,Rzeszów,2021-11-11,4,4.1,3,220,80.7,0.2,1027.4
42,12585,Sandomierz,2021-11-11,4,1.6,3,210,93.0,0,1027.1
43,12385,Siedlce,2021-11-11,4,1.8,2,220,93.7,0,1025.2
44,12310,Słubice,2021-11-11,4,0.2,2,180,95.7,0,1024.1
45,12469,Sulejów,2021-11-11,4,0.7,2,150,97.8,0,1026
46,12195,Suwałki,2021-11-11,4,1.4,2,210,99.3,0,1023.3
47,12205,Szczecin,2021-11-11,4,3.1,2,250,95.1,0,1023.1
48,12215,Szczecinek,2021-11-11,4,1.6,1,99,,0,1023.3
49,12510,Śnieżka,2021-11-11,4,7.8,7,260,30.7,0,
50,12200,Świnoujście,2021-11-11,4,6.9,3,220,90.7,0.2,1022.6
51,12575,Tarnów,2021-11-11,4,1.6,1,170,85.8,0.5,1027.4
52,12399,Terespol,2021-11-11,4,-0.6,2,150,97.1,0.01,1025.6
53,12250,Toruń,2021-11-11,4,0.7,1,150,99.3,0,1023.6
54,12115,Ustka,2021-11-11,4,6.5,4,200,86.9,0,1021.7
55,12375,Warszawa,2021-11-11,3,-0.8,0,0,95.7,0,1025.4
56,12455,Wieluń,2021-11-11,3,3.2,2,190,91.1,0,1025.7
57,12497,Włodawa,2021-11-11,4,0.3,5,210,93.6,0,1026.3
58,12424,Wrocław,2021-11-11,4,-0.8,0,0,94.3,0,1025.4
59,12625,Zakopane,2021-11-11,4,-1.4,1,120,92.8,0.01,
60,12595,Zamość,2021-11-11,4,2.5,3,240,79.9,0,1027.3
61,12400,"""Zielona Góra""",2021-11-11,4,3.2,2,210,93.8,0,1024.6
