,id_stacji,stacja,data_pomiaru,godzina_pomiaru,temperatura,predkosc_wiatru,kierunek_wiatru,wilgotnosc_wzgledna,suma_opadu,cisnienie
0,12295,Białystok,2021-11-09,19,-1,2,190,95.0,1,1035.6
1,12600,"""Bielsko Biała""",2021-11-09,19,3.6,3,110,97.9,2.3,1034.8
2,12235,Chojnice,2021-11-09,19,6.3,3,210,93.9,0.5,1030.7
3,12550,Częstochowa,2021-11-09,19,3.5,1,130,93.8,1.9,1034.5
4,12160,Elbląg,2021-11-09,19,4,6,190,83.0,5.5,1031
5,12155,Gdańsk,2021-11-09,19,6.1,6,180,82.7,3.8,1029.7
6,12300,Gorzów,2021-11-09,19,5.7,1,170,97.9,3.8,1030.6
7,12135,Hel,2021-11-09,19,7.4,5,200,84.0,2.3,1029.3
8,12500,"""Jelenia Góra""",2021-11-09,19,0.1,0,0,95.0,0.01,1032.4
9,12435,Kalisz,2021-11-09,19,4.9,2,140,93.8,3.1,1033
10,12650,"""Kasprowy Wierch""",2021-11-09,19,-3.2,1,130,72.6,2,
11,12560,Katowice,2021-11-09,19,2.2,0,0,95.1,0.9,1034.9
12,12185,Kętrzyn,2021-11-09,19,-0.2,5,180,97.1,4,1033.1
13,12570,Kielce,2021-11-09,19,1.6,1,60,95.8,1,1035.8
14,12520,Kłodzko,2021-11-09,19,4.1,1,120,88.0,0.01,1033.1
15,12345,Koło,2021-11-09,18,4.8,4,170,87.4,3.4,1033
16,12100,Kołobrzeg,2021-11-09,19,8,4,180,92.7,1.5,1028.1
17,12105,Koszalin,2021-11-09,19,7.8,3,190,90.1,0.5,1028.6
18,12488,Kozienice,2021-11-09,19,-2.6,1,150,94.9,1.2,1035.7
19,12566,Kraków,2021-11-09,19,4.3,1,10,95.2,0.6,1035.1
20,12670,Krosno,2021-11-09,19,4.2,2,110,95.2,0.3,1035.6
21,12415,Legnica,2021-11-09,19,5.7,3,120,86.8,0.1,1031.6
22,12690,Lesko,2021-11-09,19,3.7,1,190,95.8,0.6,1036.3
23,12418,Leszno,2021-11-09,19,4.5,2,150,97.2,0.1,1032
24,12125,Lębork,2021-11-09,19,8,5,200,87.1,0.7,1028.3
25,12495,Lublin,2021-11-09,19,-1,1,100,95.0,0.9,1036.5
26,12120,Łeba,2021-11-09,19,7.8,8,200,87.7,0.2,1027.8
27,12465,Łódź,2021-11-09,19,2.5,1,160,99.3,1.1,1034
28,12280,Mikołajki,2021-11-09,19,-0.5,5,190,99.3,5.1,1034.1
29,12270,Mława,2021-11-09,19,0.9,3,180,95.0,0.9,1034.1
30,12660,"""Nowy Sącz""",2021-11-09,19,3.7,1,130,97.2,0.5,1035.8
31,12272,Olsztyn,2021-11-09,19,1.1,3,170,95.0,2.3,1032.9
32,12530,Opole,2021-11-09,19,3.4,1,120,95.8,1,1033.6
33,12285,Ostrołęka,2021-11-09,18,-0.4,2,99,95.0,4.5,1034.4
34,12230,Piła,2021-11-09,19,5.7,2,180,97.9,4,1031
35,12001,Platforma,2021-11-09,19,7.4,13,210,82.8,0,1026.2
36,12360,Płock,2021-11-09,19,0.7,2,140,95.7,1.5,1033.9
37,12330,Poznań,2021-11-09,19,6.3,3,170,97.2,4.6,1031.8
38,12695,Przemyśl,2021-11-09,19,4.9,1,99,93.8,0.1,1036
39,12540,Racibórz,2021-11-09,19,4,2,150,95.1,0.6,1034.1
40,12210,Resko,2021-11-09,19,7.6,2,180,90.1,2.9,1029.1
41,12580,Rzeszów,2021-11-09,19,3.6,1,40,86.0,1.2,1035.6
42,12585,Sandomierz,2021-11-09,19,2.3,1,100,89.1,0.01,1035.9
43,12385,Siedlce,2021-11-09,19,0.1,2,140,93.6,2.1,1035.6
44,12310,Słubice,2021-11-09,19,6,2,150,88.7,0.1,1030.4
45,12469,Sulejów,2021-11-09,19,2.2,1,130,95.8,0.6,1034.6
46,12195,Suwałki,2021-11-09,19,-0.5,4,200,92.9,1.5,1034
47,12205,Szczecin,2021-11-09,19,8.1,3,200,85.9,6.4,1029.2
48,12215,Szczecinek,2021-11-09,19,7.3,4,99,98.6,3.5,1030
49,12510,Śnieżka,2021-11-09,19,-2.2,18,210,100.0,0,
50,12200,Świnoujście,2021-11-09,19,7.7,4,200,84.0,0.5,1028.2
51,12575,Tarnów,2021-11-09,19,4.2,0,0,91.2,0.01,1035.4
52,12399,Terespol,2021-11-09,19,-0.6,2,190,94.3,1.6,1036.4
53,12250,Toruń,2021-11-09,19,5.2,2,170,95.2,2.7,1032.3
54,12115,Ustka,2021-11-09,19,8,5,210,85.8,3.2,1027.6
55,12375,Warszawa,2021-11-09,19,0.1,2,120,95.0,2,1035.1
56,12455,Wieluń,2021-11-09,19,4.1,2,160,95.2,1.3,1033.8
57,12497,Włodawa,2021-11-09,19,-1.3,2,190,94.9,2.2,1036.9
58,12424,Wrocław,2021-11-09,19,3.6,3,120,95.1,0.2,1032.6
59,12625,Zakopane,2021-11-09,19,-0.5,1,180,95.7,0.01,
60,12595,Zamość,2021-11-09,19,-1.5,0,0,92.2,0.9,1036.8
61,12400,"""Zielona Góra""",2021-11-09,19,5.1,2,160,93.2,0.2,1031.3
