,id_stacji,stacja,data_pomiaru,godzina_pomiaru,temperatura,predkosc_wiatru,kierunek_wiatru,wilgotnosc_wzgledna,suma_opadu,cisnienie
0,12295,Białystok,2021-11-17,10,0.5,3,200,99.3,0,1022.4
1,12600,"""Bielsko Biała""",2021-11-17,10,6.4,3,200,77.0,0,1022.6
2,12235,Chojnice,2021-11-17,10,4.3,3,210,97.2,0.1,1018.3
3,12550,Częstochowa,2021-11-17,10,4.8,3,170,97.2,0,1022
4,12160,Elbląg,2021-11-17,10,3.4,4,180,97.9,0.1,1018.7
5,12155,Gdańsk,2021-11-17,10,4.5,5,180,95.8,0.01,1017.8
6,12300,Gorzów,2021-11-17,10,4.5,3,240,91.8,0.01,1019.3
7,12135,Hel,2021-11-17,10,6.5,5,190,90.0,0,1017.3
8,12500,"""Jelenia Góra""",2021-11-17,10,3.7,1,120,97.9,0,1021.5
9,12435,Kalisz,2021-11-17,10,4.1,2,170,89.9,0,1020.6
10,12650,"""Kasprowy Wierch""",2021-11-17,10,4.2,6,160,23.8,0,
11,12560,Katowice,2021-11-17,10,3,1,130,97.9,0,1023
12,12185,Kętrzyn,2021-11-17,10,4.8,5,180,91.2,0.01,1019.5
13,12570,Kielce,2021-11-17,10,0.5,1,190,100.0,0.01,1023.6
14,12520,Kłodzko,2021-11-17,10,5.4,5,180,82.0,0,1021.8
15,12345,Koło,2021-11-17,9,3.6,3,190,92.4,0,1020.4
16,12100,Kołobrzeg,2021-11-17,10,4.8,4,220,95.2,0.01,1016.8
17,12105,Koszalin,2021-11-17,10,5.4,2,220,86.8,0.01,1017.1
18,12488,Kozienice,2021-11-17,10,1,1,190,97.8,0,1023
19,12566,Kraków,2021-11-17,10,2.4,1,330,99.3,0,1023.6
20,12670,Krosno,2021-11-17,10,6.6,4,210,71.7,0,1023
21,12415,Legnica,2021-11-17,10,6.9,1,190,83.9,0,1020.8
22,12690,Lesko,2021-11-17,10,8.5,4,190,58.5,0,1022.4
23,12418,Leszno,2021-11-17,10,4.2,2,200,99.3,0,1020.4
24,12125,Lębork,2021-11-17,10,6.4,3,200,90.0,0,1016.8
25,12495,Lublin,2021-11-17,10,1.4,2,220,99.3,0,1023.3
26,12120,Łeba,2021-11-17,10,5.9,4,200,93.2,0.01,1016.6
27,12465,Łódź,2021-11-17,10,6.2,2,190,85.1,0,1020.9
28,12280,Mikołajki,2021-11-17,10,3.1,5,180,95.8,0.01,1020.5
29,12270,Mława,2021-11-17,10,2.6,3,200,99.3,0.01,1020.4
30,12660,"""Nowy Sącz""",2021-11-17,10,4,1,160,86.7,0.01,1023.4
31,12272,Olsztyn,2021-11-17,10,3.5,2,190,93.8,0.01,1019.7
32,12530,Opole,2021-11-17,10,8.2,3,180,73.5,0,1021.1
33,12285,Ostrołęka,2021-11-17,9,1.9,2,99,94.4,0,1021.6
34,12230,Piła,2021-11-17,10,4.7,2,210,95.8,0,1018.7
35,12001,Platforma,2021-11-17,10,6.1,9,210,82.1,0,1015.4
36,12360,Płock,2021-11-17,10,4.2,3,210,95.2,0,1020.6
37,12330,Poznań,2021-11-17,10,4.7,3,220,91.9,0,1019.6
38,12695,Przemyśl,2021-11-17,10,0.3,1,99,97.8,0,1024.2
39,12540,Racibórz,2021-11-17,10,7,6,190,77.7,0,1021.9
40,12210,Resko,2021-11-17,10,4.4,4,210,88.6,0,1017.6
41,12580,Rzeszów,2021-11-17,10,0,1,60,97.1,0,1023.9
42,12585,Sandomierz,2021-11-17,10,-0.2,2,190,97.8,0.01,1023.6
43,12385,Siedlce,2021-11-17,10,0.6,2,200,99.3,0,1022.7
44,12310,Słubice,2021-11-17,10,4.9,3,250,86.2,0,1019.8
45,12469,Sulejów,2021-11-17,9,1.5,3,150,100.0,0.01,1022.5
46,12195,Suwałki,2021-11-17,10,3,3,150,95.8,0.01,1020.7
47,12205,Szczecin,2021-11-17,10,4.7,3,230,81.9,0.01,1018.1
48,12215,Szczecinek,2021-11-17,10,4.8,3,200,,0,1017.7
49,12510,Śnieżka,2021-11-17,10,-2.7,9,220,96.3,0.3,
50,12200,Świnoujście,2021-11-17,10,4.1,3,230,93.8,0,1016.9
51,12575,Tarnów,2021-11-17,10,0.1,0,0,97.1,0.01,1024.1
52,12399,Terespol,2021-11-17,10,-0.3,2,190,97.8,0,1023.4
53,12250,Toruń,2021-11-17,10,4,2,160,97.2,0.01,1019.6
54,12115,Ustka,2021-11-17,10,6,3,200,90.6,0.01,1016.3
55,12375,Warszawa,2021-11-17,10,2.4,3,160,97.9,0,1021.6
56,12455,Wieluń,2021-11-17,10,6.2,2,210,85.1,0,1021.2
57,12497,Włodawa,2021-11-17,10,0.4,4,200,97.8,0,1023.6
58,12424,Wrocław,2021-11-17,10,8.2,5,260,72.5,0,1020.8
59,12625,Zakopane,2021-11-17,10,3.4,1,20,81.7,0,
60,12595,Zamość,2021-11-17,10,3.6,1,160,99.3,0,1023.2
61,12400,"""Zielona Góra""",2021-11-17,10,4.2,2,230,100.0,0.01,1020.2
