,id_stacji,stacja,data_pomiaru,godzina_pomiaru,temperatura,predkosc_wiatru,kierunek_wiatru,wilgotnosc_wzgledna,suma_opadu,cisnienie
0,12295,Białystok,2021-11-22,16,1.4,1,50,93.7,1.7,1019.9
1,12600,"""Bielsko Biała""",2021-11-22,16,4.3,1,300,97.2,0,1021.3
2,12235,Chojnice,2021-11-22,16,2,3,310,95.8,0.7,1022.1
3,12550,Częstochowa,2021-11-22,15,4.5,4,320,89.9,0.4,1020.9
4,12160,Elbląg,2021-11-22,16,2,1,290,71.9,2.1,1020.8
5,12155,Gdańsk,2021-11-22,16,3.4,2,30,86.6,1.5,1020.8
6,12300,Gorzów,2021-11-22,16,3.8,4,330,73.9,0.3,1024.1
7,12135,Hel,2021-11-22,16,1.8,2,310,95.1,2.5,1020.8
8,12500,"""Jelenia Góra""",2021-11-22,16,3.3,2,340,80.5,0.9,1024.3
9,12435,Kalisz,2021-11-22,16,3.7,2,300,86.7,1.3,1022.3
10,12650,"""Kasprowy Wierch""",2021-11-22,16,-5.2,2,340,96.3,0,
11,12560,Katowice,2021-11-22,15,5.4,1,350,85.6,0.01,1020.6
12,12185,Kętrzyn,2021-11-22,16,0.7,2,290,89.0,2.4,1020.5
13,12570,Kielce,2021-11-22,16,3.4,2,340,91.1,1.1,1020.5
14,12520,Kłodzko,2021-11-22,16,3.8,3,350,86.0,0.1,1023.1
15,12345,Koło,2021-11-22,15,3.7,1,290,77.7,0.4,1021.2
16,12100,Kołobrzeg,2021-11-22,16,5.2,8,300,67.9,4,1022.9
17,12105,Koszalin,2021-11-22,15,3.3,1,10,91.8,6.3,1022.5
18,12488,Kozienice,2021-11-22,16,4.8,1,30,88.0,0.2,1019.9
19,12566,Kraków,2021-11-22,16,5.2,1,280,91.9,0,1020.8
20,12670,Krosno,2021-11-22,16,4.6,2,320,95.8,0.1,1019.1
21,12415,Legnica,2021-11-22,16,4.7,2,320,81.9,1.1,1023.7
22,12690,Lesko,2021-11-22,16,4.2,1,310,95.2,0.01,1018.8
23,12418,Leszno,2021-11-22,16,4.2,2,280,78.9,0.9,1023.4
24,12125,Lębork,2021-11-22,16,1.8,1,230,97.9,1.7,1021.4
25,12495,Lublin,2021-11-22,16,4,2,10,91.2,0.6,1019.6
26,12120,Łeba,2021-11-22,16,3.7,3,300,62.7,0.4,1021.3
27,12465,Łódź,2021-11-22,16,3,2,270,95.1,0.2,1021.6
28,12280,Mikołajki,2021-11-22,16,1,3,300,91.6,2.1,1020.4
29,12270,Mława,2021-11-22,15,2.7,2,360,87.2,0.1,1020.3
30,12660,"""Nowy Sącz""",2021-11-22,16,4.5,1,300,93.2,0.01,1020.2
31,12272,Olsztyn,2021-11-22,16,0,1,300,95.7,1,1020.8
32,12530,Opole,2021-11-22,15,5.9,3,360,90.0,0.4,1021.2
33,12285,Ostrołęka,2021-11-22,15,3,2,99,87.2,1,1020.1
34,12230,Piła,2021-11-22,16,3.3,1,270,87.9,1.2,1022.4
35,12001,Platforma,2021-11-22,16,2.4,7,300,48.9,0,1020.3
36,12360,Płock,2021-11-22,16,2.8,2,330,87.8,0.1,1020.9
37,12330,Poznań,2021-11-22,16,3.6,4,330,86.0,0.1,1022.9
38,12695,Przemyśl,2021-11-22,16,5.3,1,99,93.9,0,1018.8
39,12540,Racibórz,2021-11-22,16,5.4,3,350,85.6,0.01,1021.4
40,12210,Resko,2021-11-22,16,1.6,2,270,89.7,2.1,1023.5
41,12580,Rzeszów,2021-11-22,16,5.6,2,320,93.9,0.01,1019.1
42,12585,Sandomierz,2021-11-22,16,4.8,2,330,88.6,0.5,1019.7
43,12385,Siedlce,2021-11-22,16,3.4,1,350,93.1,0.2,1019.8
44,12310,Słubice,2021-11-22,16,3.2,2,320,64.5,0.1,1024.7
45,12469,Sulejów,2021-11-22,16,4.7,3,290,89.9,1,1020.8
46,12195,Suwałki,2021-11-22,15,-0.8,2,40,73.0,1.5,1020.1
47,12205,Szczecin,2021-11-22,16,4.2,4,310,57.9,0.01,1024.3
48,12215,Szczecinek,2021-11-22,16,2.5,4,99,100.0,2.4,1022.4
49,12510,Śnieżka,2021-11-22,16,-5.7,15,340,97.0,0.6,
50,12200,Świnoujście,2021-11-22,16,3,3,280,66.9,1.8,1024.3
51,12575,Tarnów,2021-11-22,16,5.2,1,340,93.9,0.01,1020.1
52,12399,Terespol,2021-11-22,16,1.2,2,350,93.0,0.2,1019.9
53,12250,Toruń,2021-11-22,16,1,0,0,93.7,0.4,1021.3
54,12115,Ustka,2021-11-22,16,4.3,6,320,58.8,4.1,1021.9
55,12375,Warszawa,2021-11-22,16,3.1,2,280,86.6,0.1,1020.2
56,12455,Wieluń,2021-11-22,16,4.5,2,330,89.9,3.1,1021.9
57,12497,Włodawa,2021-11-22,16,3,1,350,89.1,1,1019.5
58,12424,Wrocław,2021-11-22,16,5.2,2,320,82.0,1.3,1023.2
59,12625,Zakopane,2021-11-22,16,1.2,1,360,95.7,0.01,
60,12595,Zamość,2021-11-22,16,3.8,2,350,93.8,0.5,1019.3
61,12400,"""Zielona Góra""",2021-11-22,16,3.9,3,320,73.9,0.6,1023.9
