,id_stacji,stacja,data_pomiaru,godzina_pomiaru,temperatura,predkosc_wiatru,kierunek_wiatru,wilgotnosc_wzgledna,suma_opadu,cisnienie
0,12295,Białystok,2021-11-05,10,9.4,5,240,64.5,0.01,1011.9
1,12600,"""Bielsko Biała""",2021-11-05,10,8.8,8,210,58.6,0.01,1019.6
2,12235,Chojnice,2021-11-05,10,7.3,5,270,92.6,7.7,1010.9
3,12550,Częstochowa,2021-11-05,10,8,3,200,65.6,0.3,1018.4
4,12160,Elbląg,2021-11-05,10,7.7,9,240,97.3,9.3,1006.9
5,12155,Gdańsk,2021-11-05,10,9.4,7,290,94.0,5.4,1007.3
6,12300,Gorzów,2021-11-05,10,7.9,4,270,90.1,26.6,1015.2
7,12135,Hel,2021-11-05,10,9,6,310,92.7,9.8,1006.9
8,12500,"""Jelenia Góra""",2021-11-05,10,6.4,4,300,88.8,2.6,1019.2
9,12435,Kalisz,2021-11-05,10,7.9,8,230,85.8,2.3,1016.3
10,12650,"""Kasprowy Wierch""",2021-11-05,10,-0.3,5,220,55.8,3.8,
11,12560,Katowice,2021-11-05,10,8.1,6,220,64.6,1.4,1019.5
12,12185,Kętrzyn,2021-11-05,10,7.8,9,230,84.0,0.5,1007.4
13,12570,Kielce,2021-11-05,10,9.5,4,270,59.6,0.1,1018.4
14,12520,Kłodzko,2021-11-05,10,7.4,5,250,75.0,0.6,1019.6
15,12345,Koło,2021-11-05,10,7.8,7,240,77.8,4.6,1014.7
16,12100,Kołobrzeg,2021-11-05,10,9.7,11,300,77.5,37.9,1011.9
17,12105,Koszalin,2021-11-05,10,7.9,6,290,80.6,20.5,1011.5
18,12488,Kozienice,2021-11-05,10,10.5,6,230,56.5,0.01,1016.3
19,12566,Kraków,2021-11-05,10,9.5,8,240,62.7,0,1019.5
20,12670,Krosno,2021-11-05,10,9.8,4,290,56.7,0.01,1018.9
21,12415,Legnica,2021-11-05,10,7.9,6,280,80.6,2.9,1018.4
22,12690,Lesko,2021-11-05,10,10.3,1,320,72.9,0.2,1018.7
23,12418,Leszno,2021-11-05,10,7.8,6,240,87.6,5.3,1016.8
24,12125,Lębork,2021-11-05,10,8.3,5,280,94.6,6.1,1008.4
25,12495,Lublin,2021-11-05,10,9.2,5,260,63.5,0.01,1017.2
26,12120,Łeba,2021-11-05,10,8.6,7,300,87.1,4.8,1008.5
27,12465,Łódź,2021-11-05,10,8.6,9,250,77.9,1.8,1016.2
28,12280,Mikołajki,2021-11-05,10,9.1,10,220,73.7,0.1,1008.5
29,12270,Mława,2021-11-05,10,7.8,9,240,80.0,1.5,1011.5
30,12660,"""Nowy Sącz""",2021-11-05,10,10.3,2,230,55.6,0,1019.3
31,12272,Olsztyn,2021-11-05,10,7.1,6,230,95.9,2.5,1008.7
32,12530,Opole,2021-11-05,10,11.1,5,240,56.6,3.2,1018.3
33,12285,Ostrołęka,2021-11-05,10,9.3,7,230,66.3,0,1011.6
34,12230,Piła,2021-11-05,10,7.4,3,270,94.0,16.5,1013
35,12001,Platforma,2021-11-05,10,6.5,16,310,85.7,0,1005.9
36,12360,Płock,2021-11-05,10,8.2,9,250,75.7,1.4,1013.3
37,12330,Poznań,2021-11-05,10,7.2,5,240,93.9,10.3,1015.1
38,12695,Przemyśl,2021-11-05,10,10.2,2,70,68.4,0.2,1018.8
39,12540,Racibórz,2021-11-05,10,9.5,6,220,67.8,0.6,1019.6
40,12210,Resko,2021-11-05,10,7.8,5,250,90.1,41.5,1012.8
41,12580,Rzeszów,2021-11-05,10,10.9,6,260,50.4,2.6,1018.7
42,12585,Sandomierz,2021-11-05,10,9.6,5,240,59.6,0.5,1018.7
43,12385,Siedlce,2021-11-05,10,9.8,7,240,61.8,0.01,1014.7
44,12310,Słubice,2021-11-05,10,8,4,260,87.7,29.4,1016.6
45,12469,Sulejów,2021-11-05,10,8.3,7,220,69.5,1.9,1017.1
46,12195,Suwałki,2021-11-05,10,9.1,7,220,67.7,0.01,1007.8
47,12205,Szczecin,2021-11-05,10,8.7,3,270,83.0,35.8,1014.4
48,12215,Szczecinek,2021-11-05,10,6.9,4,280,100.0,5.5,1011.7
49,12510,Śnieżka,2021-11-05,10,-2.4,6,240,100.0,23.9,
50,12200,Świnoujście,2021-11-05,10,8.6,5,290,76.8,50.4,1013.8
51,12575,Tarnów,2021-11-05,10,10.6,2,280,51.5,0.01,1019.1
52,12399,Terespol,2021-11-05,10,10.7,5,230,58.6,0.1,1015.5
53,12250,Toruń,2021-11-05,10,8,5,220,85.8,4.9,1012.2
54,12115,Ustka,2021-11-05,10,8.7,12,310,79.6,11.4,1009.7
55,12375,Warszawa,2021-11-05,10,9.4,4,220,64.5,0.01,1014.4
56,12455,Wieluń,2021-11-05,10,8.6,5,250,72.6,1.7,1017.6
57,12497,Włodawa,2021-11-05,10,10.8,8,240,59.5,0.01,1016.5
58,12424,Wrocław,2021-11-05,10,9.1,5,280,73.7,0.9,1017.9
59,12625,Zakopane,2021-11-05,10,7,2,260,53.6,3,
60,12595,Zamość,2021-11-05,10,9.6,6,250,61.8,0.3,1018.2
61,12400,"""Zielona Góra""",2021-11-05,10,6.5,5,260,93.9,14,1017.3
