,id_stacji,stacja,data_pomiaru,godzina_pomiaru,temperatura,predkosc_wiatru,kierunek_wiatru,wilgotnosc_wzgledna,suma_opadu,cisnienie
0,12295,Białystok,2021-11-12,17,1.6,1,210,97.1,0,1023.5
1,12600,"""Bielsko Biała""",2021-11-12,17,2.8,1,140,97.2,0,1023
2,12235,Chojnice,2021-11-12,17,7.1,2,190,93.9,0.01,1021.7
3,12550,Częstochowa,2021-11-12,17,4.1,2,130,88.6,0,1022.9
4,12160,Elbląg,2021-11-12,17,5.9,1,210,93.9,0.01,1022
5,12155,Gdańsk,2021-11-12,17,5.6,1,110,88.7,0,1021.3
6,12300,Gorzów,2021-11-12,17,7.3,3,160,95.3,0.01,1020.2
7,12135,Hel,2021-11-12,17,5.2,2,150,90.6,0.2,1021.3
8,12500,"""Jelenia Góra""",2021-11-12,17,1.6,1,150,91.0,0.01,1020.3
9,12435,Kalisz,2021-11-12,17,5.1,3,120,99.3,0.2,1022.3
10,12650,"""Kasprowy Wierch""",2021-11-12,17,8.4,6,210,36.5,0,
11,12560,Katowice,2021-11-12,17,4.8,2,100,88.0,0,1022.7
12,12185,Kętrzyn,2021-11-12,17,5.2,1,140,89.9,0.01,1022.3
13,12570,Kielce,2021-11-12,17,3.2,2,140,97.2,0,1024
14,12520,Kłodzko,2021-11-12,17,4.2,3,170,89.9,0,1021.4
15,12345,Koło,2021-11-12,16,6.9,1,80,89.4,0,1022.4
16,12100,Kołobrzeg,2021-11-12,17,7.4,4,140,90.1,0.01,1019.8
17,12105,Koszalin,2021-11-12,17,8.6,1,160,84.7,0.6,1020.3
18,12488,Kozienice,2021-11-12,17,5.3,1,90,97.2,0.01,1023.7
19,12566,Kraków,2021-11-12,17,5.4,3,80,88.7,0,1023.1
20,12670,Krosno,2021-11-12,17,3.3,2,120,93.8,0,1023.7
21,12415,Legnica,2021-11-12,17,4.5,3,100,89.9,0,1020.4
22,12690,Lesko,2021-11-12,17,4.6,1,20,88.0,0,1023.7
23,12418,Leszno,2021-11-12,17,5.9,4,120,90.6,0,1021
24,12125,Lębork,2021-11-12,17,4.9,2,110,97.9,2.1,1021
25,12495,Lublin,2021-11-12,17,4.4,1,170,99.3,0.1,1024.1
26,12120,Łeba,2021-11-12,17,3.7,1,130,99.3,0.8,1020.9
27,12465,Łódź,2021-11-12,16,5.5,1,150,100.0,0.01,1022.7
28,12280,Mikołajki,2021-11-12,17,5.6,1,240,93.2,0,1022.7
29,12270,Mława,2021-11-12,17,4.4,1,150,95.8,0.1,1022.9
30,12660,"""Nowy Sącz""",2021-11-12,17,4.9,1,220,93.8,0,1023.3
31,12272,Olsztyn,2021-11-12,17,3.7,1,200,97.9,0,1022.7
32,12530,Opole,2021-11-12,17,5.9,3,110,85.6,0,1021.7
33,12285,Ostrołęka,2021-11-12,17,4.1,1,190,95.8,0,1023.3
34,12230,Piła,2021-11-12,17,6.9,1,100,92.6,0,1021.3
35,12001,Platforma,2021-11-12,17,6.9,3,260,78.8,0,1020.8
36,12360,Płock,2021-11-12,17,7.3,1,150,93.9,0.1,1022.7
37,12330,Poznań,2021-11-12,17,6.5,4,120,97.3,0.01,1021.3
38,12695,Przemyśl,2021-11-12,17,3.6,1,99,96.5,0,1024.6
39,12540,Racibórz,2021-11-12,17,6.1,2,130,85.1,0,1022.2
40,12210,Resko,2021-11-12,17,8,2,110,87.1,0,1019.8
41,12580,Rzeszów,2021-11-12,17,4,3,100,93.1,0,1024.2
42,12585,Sandomierz,2021-11-12,17,3.3,1,160,95.8,0,1024.2
43,12385,Siedlce,2021-11-12,16,6.9,1,220,93.9,0.01,1023.5
44,12310,Słubice,2021-11-12,17,6.8,3,130,90.7,0.6,1019.3
45,12469,Sulejów,2021-11-12,17,4.6,2,160,100.0,0,1023.3
46,12195,Suwałki,2021-11-12,17,3.5,1,240,91.8,0.01,1022.9
47,12205,Szczecin,2021-11-12,17,8.8,6,130,90.8,0.01,1019.2
48,12215,Szczecinek,2021-11-12,16,8.2,2,130,,0.4,1020.9
49,12510,Śnieżka,2021-11-12,17,7.5,10,210,41.6,0,
50,12200,Świnoujście,2021-11-12,17,9,2,150,89.6,0.1,1019
51,12575,Tarnów,2021-11-12,17,4.7,1,130,88.6,0,1023.7
52,12399,Terespol,2021-11-12,17,6.4,1,180,95.2,0.01,1024
53,12250,Toruń,2021-11-12,17,8.5,1,120,94.6,0.01,1022
54,12115,Ustka,2021-11-12,17,6.4,2,130,93.9,2.4,1020.4
55,12375,Warszawa,2021-11-12,17,6.9,1,150,93.9,0.01,1023.4
56,12455,Wieluń,2021-11-12,17,4.3,3,150,91.2,0,1022.6
57,12497,Włodawa,2021-11-12,17,5.6,0,0,97.9,0.01,1024.2
58,12424,Wrocław,2021-11-12,17,6,6,130,85.0,0,1021.1
59,12625,Zakopane,2021-11-12,17,2.3,1,140,93.0,0,
60,12595,Zamość,2021-11-12,17,4.9,2,230,91.9,0,1024.2
61,12400,"""Zielona Góra""",2021-11-12,17,5.8,3,140,90.0,0.01,1020.2
