,id_stacji,stacja,data_pomiaru,godzina_pomiaru,temperatura,predkosc_wiatru,kierunek_wiatru,wilgotnosc_wzgledna,suma_opadu,cisnienie
0,12295,Białystok,2021-11-23,8,0.1,3,230,97.1,0.4,1017.3
1,12600,"""Bielsko Biała""",2021-11-23,8,0.5,4,240,76.1,1.9,1028.5
2,12235,Chojnice,2021-11-23,8,3.5,5,260,97.2,2.5,1020.5
3,12550,Częstochowa,2021-11-23,8,0.1,2,220,81.9,0.5,1026.7
4,12160,Elbląg,2021-11-23,8,3.9,3,280,97.9,1,1018.1
5,12155,Gdańsk,2021-11-23,8,6.3,4,300,91.9,0.3,1018.2
6,12300,Gorzów,2021-11-23,8,2.7,3,270,100.0,0.01,1024.6
7,12135,Hel,2021-11-23,8,5.8,4,320,91.9,11.6,1018.1
8,12500,"""Jelenia Góra""",2021-11-23,8,-2.3,1,160,94.9,0.7,1028.9
9,12435,Kalisz,2021-11-23,8,1,7,240,87.7,0,1024.3
10,12650,"""Kasprowy Wierch""",2021-11-23,8,-8.9,3,340,48.8,16.4,
11,12560,Katowice,2021-11-23,8,0.7,3,240,76.7,0.8,1027.8
12,12185,Kętrzyn,2021-11-23,8,2.8,5,270,95.1,0.7,1016.7
13,12570,Kielce,2021-11-23,8,1.4,3,250,85.8,0.1,1025.4
14,12520,Kłodzko,2021-11-23,8,-1.1,0,0,86.2,0.3,1029.1
15,12345,Koło,2021-11-23,8,1.8,6,260,89.0,0.2,1022.3
16,12100,Kołobrzeg,2021-11-23,8,8.4,7,280,94.6,0.5,1021.3
17,12105,Koszalin,2021-11-23,8,6.5,2,240,97.9,4.5,1020.7
18,12488,Kozienice,2021-11-23,8,1.5,4,240,87.7,0.01,1022.5
19,12566,Kraków,2021-11-23,8,2.4,4,230,79.8,2,1027.3
20,12670,Krosno,2021-11-23,8,1.5,5,290,74.0,1.5,1026.1
21,12415,Legnica,2021-11-23,8,2.9,5,270,73.7,0.5,1026.6
22,12690,Lesko,2021-11-23,8,1,3,270,85.8,2,1026.3
23,12418,Leszno,2021-11-23,8,1.4,5,250,95.1,0.01,1025.3
24,12125,Lębork,2021-11-23,8,5.8,3,310,95.2,5.2,1019
25,12495,Lublin,2021-11-23,8,1.4,5,270,89.7,2,1023.1
26,12120,Łeba,2021-11-23,8,6.8,4,340,74.9,1.7,1019.2
27,12465,Łódź,2021-11-23,8,1.6,5,240,84.0,0.2,1023.8
28,12280,Mikołajki,2021-11-23,8,2.4,5,280,95.8,0.2,1017.1
29,12270,Mława,2021-11-23,8,1.5,5,260,95.7,1.1,1019.5
30,12660,"""Nowy Sącz""",2021-11-23,8,2.2,2,270,74.7,3.1,1027.1
31,12272,Olsztyn,2021-11-23,8,2.2,4,250,99.3,0.2,1017.7
32,12530,Opole,2021-11-23,7,-0.6,2,200,81.8,0.2,1027.4
33,12285,Ostrołęka,2021-11-23,8,1.2,4,99,93.7,0.1,1018.4
34,12230,Piła,2021-11-23,8,2.6,2,220,97.9,0.01,1022.2
35,12001,Platforma,2021-11-23,8,5.2,10,320,72.0,0,1018.1
36,12360,Płock,2021-11-23,8,2.2,6,260,95.1,0.1,1021
37,12330,Poznań,2021-11-23,8,1.9,6,270,97.2,0.1,1023.9
38,12695,Przemyśl,2021-11-23,8,2.3,2,99,82.2,1.8,1025.4
39,12540,Racibórz,2021-11-23,7,-0.3,3,260,80.7,0.2,1028.2
40,12210,Resko,2021-11-23,8,5.9,5,250,95.2,0.4,1022.1
41,12580,Rzeszów,2021-11-23,8,2.4,5,250,82.8,1.3,1025.4
42,12585,Sandomierz,2021-11-23,8,2.7,4,240,85.9,0.2,1024.3
43,12385,Siedlce,2021-11-23,8,0.7,4,240,91.6,0.1,1020.3
44,12310,Słubice,2021-11-23,8,2.3,3,250,95.8,0.01,1025.7
45,12469,Sulejów,2021-11-23,8,1.6,6,240,82.7,0.01,1024.6
46,12195,Suwałki,2021-11-23,8,0.2,3,250,95.7,0.5,1015.8
47,12205,Szczecin,2021-11-23,8,5,4,230,97.2,0.4,1023.3
48,12215,Szczecinek,2021-11-23,8,4.6,4,99,,0.4,1021.1
49,12510,Śnieżka,2021-11-23,8,-5.4,14,320,81.8,1.6,
50,12200,Świnoujście,2021-11-23,8,6.8,4,250,92.0,0.1,1022.9
51,12575,Tarnów,2021-11-23,8,2.7,2,280,69.9,2.9,1026.6
52,12399,Terespol,2021-11-23,8,1.7,3,230,87.7,0,1020
53,12250,Toruń,2021-11-23,8,3,4,250,95.1,0.1,1021.1
54,12115,Ustka,2021-11-23,8,7.6,7,340,81.7,4.8,1019.7
55,12375,Warszawa,2021-11-23,8,2.7,5,250,79.9,0,1020.6
56,12455,Wieluń,2021-11-23,8,0.6,4,260,82.6,0,1025.6
57,12497,Włodawa,2021-11-23,8,1.2,5,260,87.7,1.2,1021.8
58,12424,Wrocław,2021-11-23,8,1.6,3,260,75.7,0.01,1026.7
59,12625,Zakopane,2021-11-23,8,-2.8,1,270,80.9,6.1,
60,12595,Zamość,2021-11-23,8,2.3,6,260,95.8,1.6,1023.5
61,12400,"""Zielona Góra""",2021-11-23,8,1,4,270,93.7,0.01,1026
