,id_stacji,stacja,data_pomiaru,godzina_pomiaru,temperatura,predkosc_wiatru,kierunek_wiatru,wilgotnosc_wzgledna,suma_opadu,cisnienie
0,12295,Białystok,2021-11-22,20,0,1,280,97.8,1.7,1021.4
1,12600,"""Bielsko Biała""",2021-11-22,20,3.4,2,300,95.8,0,1024.3
2,12235,Chojnice,2021-11-22,20,-0.1,2,260,92.9,0.7,1023.7
3,12550,Częstochowa,2021-11-22,20,1.9,3,300,85.9,0.4,1024.3
4,12160,Elbląg,2021-11-22,20,0.4,2,240,95.7,2.1,1021.6
5,12155,Gdańsk,2021-11-22,20,1.6,4,280,87.1,1.5,1021.8
6,12300,Gorzów,2021-11-22,20,1.4,2,300,74.5,0.3,1025.9
7,12135,Hel,2021-11-22,20,2.3,5,280,85.9,2.5,1021.5
8,12500,"""Jelenia Góra""",2021-11-22,20,2.5,3,310,85.9,0.9,1026.6
9,12435,Kalisz,2021-11-22,20,3.2,3,290,84.7,1.3,1024.2
10,12650,"""Kasprowy Wierch""",2021-11-22,20,-6.5,2,350,94.0,0,
11,12560,Katowice,2021-11-22,20,4.1,2,330,81.8,0.01,1024.1
12,12185,Kętrzyn,2021-11-22,20,-0.8,1,190,95.0,2.4,1021.3
13,12570,Kielce,2021-11-22,20,3.2,4,310,91.8,1.1,1023
14,12520,Kłodzko,2021-11-22,20,2.9,2,30,68.9,0.1,1026.1
15,12345,Koło,2021-11-22,19,2.4,3,290,85.3,0.4,1023.1
16,12100,Kołobrzeg,2021-11-22,20,3,3,200,71.0,4,1023.4
17,12105,Koszalin,2021-11-22,20,0.7,2,230,79.6,6.3,1023.2
18,12488,Kozienice,2021-11-22,20,1.9,1,270,95.1,0.2,1022.2
19,12566,Kraków,2021-11-22,20,4.7,1,290,83.1,0,1023.7
20,12670,Krosno,2021-11-22,20,3.7,3,330,93.8,0.1,1021.9
21,12415,Legnica,2021-11-22,20,3.9,3,300,76.6,1.1,1026
22,12690,Lesko,2021-11-22,20,3.6,2,340,97.2,0.01,1021.3
23,12418,Leszno,2021-11-22,20,3.4,4,290,73.8,0.9,1025.5
24,12125,Lębork,2021-11-22,20,0,3,250,97.1,1.7,1021.8
25,12495,Lublin,2021-11-22,20,2.4,1,300,95.8,0.6,1021.9
26,12120,Łeba,2021-11-22,20,3,5,270,66.9,0.4,1021.3
27,12465,Łódź,2021-11-22,19,0.9,1,270,99.3,0.2,1023.3
28,12280,Mikołajki,2021-11-22,20,-0.4,1,250,95.0,2.1,1021.5
29,12270,Mława,2021-11-22,20,0,2,260,95.0,0.1,1022.2
30,12660,"""Nowy Sącz""",2021-11-22,20,4.3,2,340,93.8,0.01,1022.7
31,12272,Olsztyn,2021-11-22,20,-0.9,1,220,97.8,1,1021.9
32,12530,Opole,2021-11-22,20,4.3,2,320,80.1,0.4,1025
33,12285,Ostrołęka,2021-11-22,19,0.5,0,0,95.0,1,1021.4
34,12230,Piła,2021-11-22,20,0.5,2,260,95.0,1.2,1024.4
35,12001,Platforma,2021-11-22,20,3.3,10,260,58.6,0,1019.2
36,12360,Płock,2021-11-22,20,0.6,1,220,93.6,0.1,1022.7
37,12330,Poznań,2021-11-22,20,2.7,4,310,87.8,0.1,1024.9
38,12695,Przemyśl,2021-11-22,20,3.8,1,99,94.5,0,1021.6
39,12540,Racibórz,2021-11-22,20,4.3,4,340,83.7,0.01,1024.7
40,12210,Resko,2021-11-22,20,-0.4,3,230,85.0,2.1,1024.4
41,12580,Rzeszów,2021-11-22,20,4,2,280,93.1,0.01,1022
42,12585,Sandomierz,2021-11-22,20,3.1,3,330,93.8,0.5,1022.1
43,12385,Siedlce,2021-11-22,20,0.6,1,220,97.1,0.2,1021.7
44,12310,Słubice,2021-11-22,19,1.4,2,280,72.9,0.1,1026.4
45,12469,Sulejów,2021-11-22,20,0.3,3,260,97.1,1,1023.6
46,12195,Suwałki,2021-11-22,20,-3.9,0,0,89.9,1.5,1021.6
47,12205,Szczecin,2021-11-22,20,0.3,4,220,82.0,0.01,1025.3
48,12215,Szczecinek,2021-11-22,20,0.5,2,260,100.0,2.4,1023.9
49,12510,Śnieżka,2021-11-22,20,-7.5,11,340,96.2,0.6,
50,12200,Świnoujście,2021-11-22,20,1.6,3,230,82.7,1.8,1024.4
51,12575,Tarnów,2021-11-22,20,4.5,1,340,95.2,0.01,1022.7
52,12399,Terespol,2021-11-22,20,1.2,0,0,97.1,0.2,1021.5
53,12250,Toruń,2021-11-22,20,2,1,280,97.2,0.4,1023
54,12115,Ustka,2021-11-22,20,2.8,3,230,65.9,4.1,1021.9
55,12375,Warszawa,2021-11-22,20,1.2,2,260,93.0,0.1,1022.2
56,12455,Wieluń,2021-11-22,20,3.2,2,290,87.9,3.1,1024.4
57,12497,Włodawa,2021-11-22,20,0.4,2,320,95.7,1,1021.7
58,12424,Wrocław,2021-11-22,20,4.5,2,310,69.8,1.3,1025.5
59,12625,Zakopane,2021-11-22,20,0.2,0,0,97.1,0.01,
60,12595,Zamość,2021-11-22,20,2.4,2,320,97.2,0.5,1021.5
61,12400,"""Zielona Góra""",2021-11-22,20,2.1,3,300,69.8,0.6,1026.3
