,id_stacji,stacja,data_pomiaru,godzina_pomiaru,temperatura,predkosc_wiatru,kierunek_wiatru,wilgotnosc_wzgledna,suma_opadu,cisnienie
0,12295,Białystok,2021-11-04,20,10.3,3,180,89.7,3.2,1005.5
1,12600,"""Bielsko Biała""",2021-11-04,20,8.3,11,200,67.5,0.1,1010.1
2,12235,Chojnice,2021-11-04,20,6.8,8,190,82.7,0,996.4
3,12550,Częstochowa,2021-11-04,20,7.4,5,180,75.0,2.9,1008.1
4,12160,Elbląg,2021-11-04,20,8.7,9,200,79.6,2.1,998.6
5,12155,Gdańsk,2021-11-04,20,9.4,7,190,76.9,0.1,997.6
6,12300,Gorzów,2021-11-04,20,8,4,250,98.0,0,994.5
7,12135,Hel,2021-11-04,20,9.3,7,200,83.0,0,997
8,12500,"""Jelenia Góra""",2021-11-04,20,7.1,6,250,76.6,0.9,1006.5
9,12435,Kalisz,2021-11-04,20,9.5,10,190,66.8,1.8,1003.1
10,12650,"""Kasprowy Wierch""",2021-11-04,20,-0.2,14,200,97.1,4.4,
11,12560,Katowice,2021-11-04,19,8.8,6,210,67.6,0.9,1008.9
12,12185,Kętrzyn,2021-11-04,20,10.1,11,200,80.9,3.4,1001.7
13,12570,Kielce,2021-11-04,20,5.9,2,160,82.6,0.4,1009.7
14,12520,Kłodzko,2021-11-04,20,7.7,4,180,69.9,0.2,1008.8
15,12345,Koło,2021-11-04,19,9.1,7,190,65.3,0.6,1001.4
16,12100,Kołobrzeg,2021-11-04,20,7.6,5,150,99.3,0.01,991.9
17,12105,Koszalin,2021-11-04,20,7.1,4,160,93.9,0,993
18,12488,Kozienice,2021-11-04,20,10.1,3,190,65.5,0,1007.9
19,12566,Kraków,2021-11-04,20,8.2,3,220,68.5,0.7,1009.9
20,12670,Krosno,2021-11-04,20,12.4,5,190,80.6,0.2,1010.4
21,12415,Legnica,2021-11-04,20,9.2,9,230,66.7,1.7,1004.5
22,12690,Lesko,2021-11-04,20,12.3,3,180,69.7,0,1011.3
23,12418,Leszno,2021-11-04,20,8.4,10,220,71.5,0.9,1001.6
24,12125,Lębork,2021-11-04,20,8.4,7,180,85.9,0.01,995
25,12495,Lublin,2021-11-04,20,11.1,3,200,86.7,0,1008.2
26,12120,Łeba,2021-11-04,20,8.4,7,180,87.1,0,994.6
27,12465,Łódź,2021-11-04,20,8.3,4,190,76.7,1,1005.4
28,12280,Mikołajki,2021-11-04,20,10.4,9,210,68.9,4.8,1002.8
29,12270,Mława,2021-11-04,20,8.1,5,200,74.6,0.7,1003
30,12660,"""Nowy Sącz""",2021-11-04,20,10.2,1,310,77.6,0.01,1010.4
31,12272,Olsztyn,2021-11-04,20,9.1,4,180,78.0,2.5,1001.6
32,12530,Opole,2021-11-04,20,8.3,3,180,68.5,1.6,1008.1
33,12285,Ostrołęka,2021-11-04,19,12,5,200,79.4,4,1003.3
34,12230,Piła,2021-11-04,20,6.7,4,190,92.0,0,995.4
35,12001,Platforma,2021-11-04,20,9,11,140,92.1,0,994.8
36,12360,Płock,2021-11-04,20,9.2,6,200,67.7,0.2,1002.9
37,12330,Poznań,2021-11-04,20,7.9,10,210,78.9,0.01,998.5
38,12695,Przemyśl,2021-11-04,20,14.6,5,230,59.0,0,1010.5
39,12540,Racibórz,2021-11-04,20,8,11,200,73.0,0.4,1008.7
40,12210,Resko,2021-11-04,20,7.4,3,170,93.9,0.1,992
41,12580,Rzeszów,2021-11-04,20,13.1,5,200,78.5,0.1,1009.7
42,12585,Sandomierz,2021-11-04,20,10.3,3,210,90.9,0.01,1009.3
43,12385,Siedlce,2021-11-04,19,10.7,4,180,89.1,0.01,1005.5
44,12310,Słubice,2021-11-04,20,8.1,9,250,88.9,0,998
45,12469,Sulejów,2021-11-04,20,7.6,6,180,80.0,0.6,1007
46,12195,Suwałki,2021-11-04,20,10.5,4,160,86.7,3,1003.7
47,12205,Szczecin,2021-11-04,20,8,3,230,97.3,0,992.8
48,12215,Szczecinek,2021-11-04,20,6.4,5,170,97.9,0.1,994.6
49,12510,Śnieżka,2021-11-04,20,-2.4,13,240,100.0,7,
50,12200,Świnoujście,2021-11-04,20,9.6,8,350,96.6,0,992.5
51,12575,Tarnów,2021-11-04,20,7.4,1,130,90.1,0.01,1010.4
52,12399,Terespol,2021-11-04,20,12,3,180,85.1,0.3,1007.5
53,12250,Toruń,2021-11-04,20,9.7,6,170,71.7,0.01,999.5
54,12115,Ustka,2021-11-04,20,8.3,8,180,84.1,0,993.8
55,12375,Warszawa,2021-11-04,20,9.6,3,160,72.7,0.01,1005.8
56,12455,Wieluń,2021-11-04,20,8.2,4,200,74.6,3,1005.8
57,12497,Włodawa,2021-11-04,20,12.3,6,200,80.6,0.2,1008.1
58,12424,Wrocław,2021-11-04,20,9.5,9,230,65.9,1.3,1005.2
59,12625,Zakopane,2021-11-04,20,10.2,2,210,52.5,0.01,
60,12595,Zamość,2021-11-04,20,13.7,5,220,74.4,0,1009.2
61,12400,"""Zielona Góra""",2021-11-04,20,6.3,7,230,95.2,0.01,1000.4
