,id_stacji,stacja,data_pomiaru,godzina_pomiaru,temperatura,predkosc_wiatru,kierunek_wiatru,wilgotnosc_wzgledna,suma_opadu,cisnienie
0,12295,Białystok,2021-11-14,1,3,2,110,95.8,0,1022
1,12600,"""Bielsko Biała""",2021-11-14,1,2.8,1,100,97.2,0,1021
2,12235,Chojnice,2021-11-14,1,5,1,90,91.9,0.01,1020.2
3,12550,Częstochowa,2021-11-14,1,3.2,2,180,93.8,0,1020.2
4,12160,Elbląg,2021-11-14,1,4.8,2,80,89.9,0,1021.1
5,12155,Gdańsk,2021-11-14,1,6.5,2,100,86.9,0,1020.7
6,12300,Gorzów,2021-11-14,1,3.7,1,10,99.3,0,1019.3
7,12135,Hel,2021-11-14,1,7.8,3,130,84.0,0,1020.8
8,12500,"""Jelenia Góra""",2021-11-14,1,2.5,1,180,95.1,0,1020.2
9,12435,Kalisz,2021-11-14,1,1.6,2,120,100.0,0,1019.8
10,12650,"""Kasprowy Wierch""",2021-11-14,1,1,9,160,89.0,0,
11,12560,Katowice,2021-11-14,1,2.6,1,160,95.8,0,1020.9
12,12185,Kętrzyn,2021-11-14,1,5.5,2,110,88.7,0,1021.6
13,12570,Kielce,2021-11-14,1,2,1,280,97.9,0,1020.9
14,12520,Kłodzko,2021-11-14,1,3.4,3,190,87.9,0,1020.3
15,12345,Koło,2021-11-14,1,2.3,1,99,92.4,0,1020.1
16,12100,Kołobrzeg,2021-11-14,1,6,2,160,90.6,0,1019.9
17,12105,Koszalin,2021-11-14,1,5.5,1,50,90.6,0,1020.1
18,12488,Kozienice,2021-11-14,1,0.1,0,0,97.8,0.2,1020.2
19,12566,Kraków,2021-11-14,1,3.2,1,90,95.8,0,1021.3
20,12670,Krosno,2021-11-14,1,7,2,210,61.7,0.1,1020.3
21,12415,Legnica,2021-11-14,1,4.4,0,0,95.2,0,1019
22,12690,Lesko,2021-11-14,1,3.6,1,360,60.9,0.01,1020.8
23,12418,Leszno,2021-11-14,1,3.5,0,0,97.2,0,1019.2
24,12125,Lębork,2021-11-14,1,6.1,0,0,93.9,0,1020.4
25,12495,Lublin,2021-11-14,1,2.1,2,170,95.8,0.2,1020.8
26,12120,Łeba,2021-11-14,1,6.3,2,70,93.2,0,1020.7
27,12465,Łódź,2021-11-14,1,2.5,1,200,100.0,0.01,1020.4
28,12280,Mikołajki,2021-11-14,1,5.1,4,90,91.2,0,1021.4
29,12270,Mława,2021-11-14,1,5.8,1,60,91.9,0,1020.1
30,12660,"""Nowy Sącz""",2021-11-14,1,3.3,1,180,93.8,0,1021.5
31,12272,Olsztyn,2021-11-14,1,5.7,1,70,91.9,0,1020.7
32,12530,Opole,2021-11-14,1,4.2,2,150,83.6,0,1019.5
33,12285,Ostrołęka,2021-11-14,1,5,2,99,89.3,0,1020.6
34,12230,Piła,2021-11-14,1,5.4,1,340,95.2,0,1019.4
35,12001,Platforma,2021-11-14,1,6.4,6,70,86.9,0,1021.3
36,12360,Płock,2021-11-14,1,5,1,60,95.2,0,1019.8
37,12330,Poznań,2021-11-14,1,1,1,80,97.8,0,1019.3
38,12695,Przemyśl,2021-11-14,1,2.3,1,250,91.0,0,1021
39,12540,Racibórz,2021-11-14,1,4.4,3,180,86.1,0,1020.2
40,12210,Resko,2021-11-14,1,5.7,1,40,90.0,0,1019.7
41,12580,Rzeszów,2021-11-14,1,3.4,1,290,91.8,0,1021
42,12585,Sandomierz,2021-11-14,1,1.7,1,200,97.9,0,1020.8
43,12385,Siedlce,2021-11-14,1,3.3,2,120,95.8,0.01,1020.3
44,12310,Słubice,2021-11-14,1,1.5,1,130,95.1,0,1019.3
45,12469,Sulejów,2021-11-14,1,1.9,2,210,99.3,0.01,1020.4
46,12195,Suwałki,2021-11-14,1,3.4,3,110,95.1,0,1023
47,12205,Szczecin,2021-11-14,1,4.3,1,50,93.1,0,1019.5
48,12215,Szczecinek,2021-11-14,1,4.7,1,70,,0,1019.8
49,12510,Śnieżka,2021-11-14,1,0.7,12,350,100.0,0,
50,12200,Świnoujście,2021-11-14,1,7.1,3,90,84.0,0,1019.6
51,12575,Tarnów,2021-11-14,1,4.1,1,300,88.6,0,1021.3
52,12399,Terespol,2021-11-14,1,3.3,3,120,95.1,0.01,1021.6
53,12250,Toruń,2021-11-14,1,1.7,1,130,100.0,0,1020.1
54,12115,Ustka,2021-11-14,1,6.3,3,110,85.1,0,1020.4
55,12375,Warszawa,2021-11-14,1,3.6,2,110,97.9,0,1019.8
56,12455,Wieluń,2021-11-14,1,-0.4,1,140,100.0,0.1,1020.1
57,12497,Włodawa,2021-11-14,1,3.1,3,130,95.1,0.01,1021.2
58,12424,Wrocław,2021-11-14,1,0.4,1,40,92.9,0,1019.3
59,12625,Zakopane,2021-11-14,1,-1.2,0,0,94.9,0,
60,12595,Zamość,2021-11-14,1,0.6,2,110,97.1,0,1021.4
61,12400,"""Zielona Góra""",2021-11-14,1,5.3,1,290,90.6,0,1019.2
