,id_stacji,stacja,data_pomiaru,godzina_pomiaru,temperatura,predkosc_wiatru,kierunek_wiatru,wilgotnosc_wzgledna,suma_opadu,cisnienie
0,12295,Białystok,2021-11-21,2,8.8,4,260,84.7,0.3,1005.9
1,12600,"""Bielsko Biała""",2021-11-21,2,7.8,5,210,80.0,1.3,1014.7
2,12235,Chojnice,2021-11-21,2,7.7,6,250,94.6,2.2,1006.3
3,12550,Częstochowa,2021-11-21,2,7.6,2,210,85.8,2.5,1013.3
4,12160,Elbląg,2021-11-21,2,7.5,7,240,90.7,4.9,1004.1
5,12155,Gdańsk,2021-11-21,2,9.3,5,250,78.0,0.2,1003.8
6,12300,Gorzów,2021-11-21,2,8.3,4,250,90.8,0.01,1009.7
7,12135,Hel,2021-11-21,1,9.6,8,270,83.1,0.9,1003.8
8,12500,"""Jelenia Góra""",2021-11-21,1,-0.3,0,0,99.3,0.2,1015.2
9,12435,Kalisz,2021-11-21,2,8.3,6,220,80.6,0,1011.4
10,12650,"""Kasprowy Wierch""",2021-11-21,2,2.7,4,260,29.7,7.2,
11,12560,Katowice,2021-11-21,2,7.2,4,200,88.8,5.2,1014.3
12,12185,Kętrzyn,2021-11-21,2,8.1,4,250,88.9,0.4,1003.9
13,12570,Kielce,2021-11-21,2,7.8,4,230,87.6,2.7,1013.1
14,12520,Kłodzko,2021-11-21,2,5.7,1,210,85.0,0.4,1014.7
15,12345,Koło,2021-11-21,1,9,7,240,76.9,0.2,1010.3
16,12100,Kołobrzeg,2021-11-21,2,9.1,4,240,90.8,0,1005.8
17,12105,Koszalin,2021-11-21,2,8.8,5,240,89.6,0,1005.5
18,12488,Kozienice,2021-11-21,2,9,4,240,80.7,1.5,1010.5
19,12566,Kraków,2021-11-21,2,8.2,3,210,87.1,0.6,1014.3
20,12670,Krosno,2021-11-21,2,5.6,4,200,90.0,18.7,1015.5
21,12415,Legnica,2021-11-21,2,5.6,2,220,88.7,0.01,1013.1
22,12690,Lesko,2021-11-21,2,6.6,5,200,86.9,6.8,1015.4
23,12418,Leszno,2021-11-21,2,8.7,5,230,77.9,0.01,1011.5
24,12125,Lębork,2021-11-21,2,9.4,7,250,84.8,1.4,1003.3
25,12495,Lublin,2021-11-21,2,8.3,4,260,80.6,1.8,1011.1
26,12120,Łeba,2021-11-21,2,9.4,11,250,86.6,0.1,1002.8
27,12465,Łódź,2021-11-21,2,8.5,5,240,82.9,1.7,1010.9
28,12280,Mikołajki,2021-11-21,2,8.9,5,240,83.6,0.1,1004.4
29,12270,Mława,2021-11-21,2,8.3,7,250,90.8,0.2,1006.9
30,12660,"""Nowy Sącz""",2021-11-21,2,8.1,1,160,84.7,3.9,1014.9
31,12272,Olsztyn,2021-11-21,2,8.7,5,250,88.9,1.3,1005
32,12530,Opole,2021-11-21,2,5.9,2,150,91.9,0.6,1013.5
33,12285,Ostrołęka,2021-11-21,1,9,4,240,84.8,0.7,1007.4
34,12230,Piła,2021-11-21,2,8.4,2,240,90.2,0.8,1007.9
35,12001,Platforma,2021-11-21,2,7.9,17,250,85.8,0,999.7
36,12360,Płock,2021-11-21,2,8.7,8,250,85.9,0.5,1008.6
37,12330,Poznań,2021-11-21,2,8.7,6,240,83.0,0.1,1010
38,12695,Przemyśl,2021-11-21,2,7.5,3,250,82.8,8.9,1014.7
39,12540,Racibórz,2021-11-21,1,7.7,4,180,87.0,0.6,1014.9
40,12210,Resko,2021-11-21,2,8.4,6,230,92.7,0.1,1006.9
41,12580,Rzeszów,2021-11-21,2,7.7,5,210,82.9,3.8,1014.1
42,12585,Sandomierz,2021-11-21,2,8.2,3,230,87.7,0.7,1013
43,12385,Siedlce,2021-11-21,2,8.9,5,240,84.7,1.5,1008.7
44,12310,Słubice,2021-11-21,2,8.7,4,230,79.6,0.01,1011.1
45,12469,Sulejów,2021-11-21,2,8.5,6,220,77.9,0.6,1011.6
46,12195,Suwałki,2021-11-21,2,7.8,5,250,87.0,1.1,1003
47,12205,Szczecin,2021-11-21,2,8.9,5,230,92.1,0.01,1008.3
48,12215,Szczecinek,2021-11-21,2,7.9,4,250,98.0,3.2,1006.4
49,12510,Śnieżka,2021-11-21,2,3.5,24,270,48.8,0.6,
50,12200,Świnoujście,2021-11-21,2,8.7,4,240,92.7,0,1006.9
51,12575,Tarnów,2021-11-21,2,8.9,1,240,83.0,2.1,1014.3
52,12399,Terespol,2021-11-21,2,9.5,5,250,80.8,0.4,1008.5
53,12250,Toruń,2021-11-21,2,9.1,4,230,84.8,0.01,1007.6
54,12115,Ustka,2021-11-21,2,9.7,9,250,83.1,0.01,1003.6
55,12375,Warszawa,2021-11-21,1,9.6,4,240,78.6,1.4,1009.9
56,12455,Wieluń,2021-11-21,1,7.8,2,240,84.0,1.3,1013.5
57,12497,Włodawa,2021-11-21,2,8.9,7,250,83.0,1.5,1009.7
58,12424,Wrocław,2021-11-21,2,8,2,250,77.8,0.01,1012.8
59,12625,Zakopane,2021-11-21,2,3.9,1,180,89.2,0.4,
60,12595,Zamość,2021-11-21,2,8.3,7,250,87.7,1.6,1012.1
61,12400,"""Zielona Góra""",2021-11-21,2,7.7,4,240,80.0,0.01,1011.7
