,id_stacji,stacja,data_pomiaru,godzina_pomiaru,temperatura,predkosc_wiatru,kierunek_wiatru,wilgotnosc_wzgledna,suma_opadu,cisnienie
0,12295,Białystok,2021-11-08,3,6.2,3,250,85.7,0.01,1009
1,12600,"""Bielsko Biała""",2021-11-08,3,5.9,5,230,80.9,0,1017.9
2,12235,Chojnice,2021-11-08,3,6.2,4,250,95.9,0,1010.3
3,12550,Częstochowa,2021-11-08,3,3.8,2,210,89.2,0,1016.4
4,12160,Elbląg,2021-11-08,3,5.2,6,230,93.9,1.6,1008.4
5,12155,Gdańsk,2021-11-08,3,6.8,4,240,90.1,0.01,1008.1
6,12300,Gorzów,2021-11-08,3,6.9,4,260,95.2,0.2,1012.8
7,12135,Hel,2021-11-08,3,7.9,7,260,90.8,0.3,1007.7
8,12500,"""Jelenia Góra""",2021-11-08,3,6.6,5,270,71.7,0,1017.1
9,12435,Kalisz,2021-11-08,3,6.7,6,240,85.7,0.01,1014
10,12650,"""Kasprowy Wierch""",2021-11-08,3,-4.4,6,280,94.8,0,
11,12560,Katowice,2021-11-08,3,4.2,3,200,93.1,0,1017.5
12,12185,Kętrzyn,2021-11-08,3,6.3,7,250,85.1,0.01,1007.6
13,12570,Kielce,2021-11-08,3,3.5,2,220,93.1,0.01,1015.9
14,12520,Kłodzko,2021-11-08,3,5,5,270,83.7,0,1017.8
15,12345,Koło,2021-11-08,3,6.7,5,240,86.3,0.3,1012.6
16,12100,Kołobrzeg,2021-11-08,3,9.6,7,280,96.0,1.7,1009.8
17,12105,Koszalin,2021-11-08,3,7.4,2,230,95.9,1.3,1009.7
18,12488,Kozienice,2021-11-08,3,6.6,4,240,82.7,0,1013.3
19,12566,Kraków,2021-11-08,3,5.1,2,250,89.9,0,1017.5
20,12670,Krosno,2021-11-08,3,6.2,1,250,83.9,0,1016.9
21,12415,Legnica,2021-11-08,3,7.6,6,250,74.5,0.01,1015.9
22,12690,Lesko,2021-11-08,3,5.5,3,210,88.7,0,1017.2
23,12418,Leszno,2021-11-08,3,7.4,5,240,81.7,0,1014.5
24,12125,Lębork,2021-11-08,3,7.2,2,250,99.3,2,1008.4
25,12495,Lublin,2021-11-08,3,4.5,3,250,88.6,0,1014.2
26,12120,Łeba,2021-11-08,3,8.6,4,280,90.8,0.1,1008.1
27,12465,Łódź,2021-11-08,3,7.1,7,250,87.0,0,1013.7
28,12280,Mikołajki,2021-11-08,3,6.6,5,250,83.9,0.7,1008.4
29,12270,Mława,2021-11-08,3,6,5,250,91.9,0.2,1010.6
30,12660,"""Nowy Sącz""",2021-11-08,3,6.6,1,210,75.9,0,1017.4
31,12272,Olsztyn,2021-11-08,3,6.4,4,250,90.0,0.4,1008.9
32,12530,Opole,2021-11-08,3,5.9,2,230,83.8,0,1016.7
33,12285,Ostrołęka,2021-11-08,3,6.6,4,99,83.9,0.1,1010
34,12230,Piła,2021-11-08,3,6.3,2,230,97.2,0,1011.3
35,12001,Platforma,2021-11-08,3,6.3,8,360,88.8,0,1007.3
36,12360,Płock,2021-11-08,3,7,7,250,87.6,0,1011.5
37,12330,Poznań,2021-11-08,3,6.7,5,250,90.1,0.2,1013
38,12695,Przemyśl,2021-11-08,3,6.5,2,240,86.3,0,1016.5
39,12540,Racibórz,2021-11-08,3,5.1,3,240,85.6,0,1017.5
40,12210,Resko,2021-11-08,3,7.7,4,250,94.0,0.2,1010.6
41,12580,Rzeszów,2021-11-08,3,6,5,250,85.6,0,1016.2
42,12585,Sandomierz,2021-11-08,3,5.4,3,240,83.8,0,1015.4
43,12385,Siedlce,2021-11-08,3,6,4,240,93.2,0,1011.7
44,12310,Słubice,2021-11-08,3,6.9,4,250,90.1,0.01,1014
45,12469,Sulejów,2021-11-08,3,5.7,4,210,90.6,0,1014.5
46,12195,Suwałki,2021-11-08,3,6,6,250,85.6,0.8,1006.7
47,12205,Szczecin,2021-11-08,3,7.9,4,240,94.6,0.01,1011.6
48,12215,Szczecinek,2021-11-08,3,6.6,3,99,99.3,0.2,1010.3
49,12510,Śnieżka,2021-11-08,3,-3.2,18,280,99.3,0,
50,12200,Świnoujście,2021-11-08,3,8.1,3,280,94.6,0.5,1011.4
51,12575,Tarnów,2021-11-08,3,7.6,2,270,72.9,0,1016.7
52,12399,Terespol,2021-11-08,3,7.2,3,240,82.8,0,1011.5
53,12250,Toruń,2021-11-08,3,7.1,4,230,92.0,0.4,1011.1
54,12115,Ustka,2021-11-08,3,9.3,5,300,89.0,0.1,1008.7
55,12375,Warszawa,2021-11-08,3,7.1,5,250,84.6,0,1011.9
56,12455,Wieluń,2021-11-08,3,6.1,3,250,85.7,0,1015.3
57,12497,Włodawa,2021-11-08,3,6.3,5,250,85.7,0,1012.9
58,12424,Wrocław,2021-11-08,3,7.7,5,260,74.0,0,1015.9
59,12625,Zakopane,2021-11-08,3,3.4,2,270,81.7,0,
60,12595,Zamość,2021-11-08,3,5.9,5,240,86.9,0,1014.7
61,12400,"""Zielona Góra""",2021-11-08,3,6.1,4,250,86.9,0.2,1014.6
