,id_stacji,stacja,data_pomiaru,godzina_pomiaru,temperatura,predkosc_wiatru,kierunek_wiatru,wilgotnosc_wzgledna,suma_opadu,cisnienie
0,12295,Białystok,2021-11-08,16,5.4,2,280,95.9,0.6,1016.9
1,12600,"""Bielsko Biała""",2021-11-08,16,7.6,5,240,72.9,1.1,1021.9
2,12235,Chojnice,2021-11-08,16,5.3,4,40,88.7,1,1019.6
3,12550,Częstochowa,2021-11-08,16,6.2,1,230,95.2,0.01,1021.3
4,12160,Elbląg,2021-11-08,16,4.7,3,350,77.9,3.3,1019
5,12155,Gdańsk,2021-11-08,16,6.7,3,360,66.7,0.7,1019.3
6,12300,Gorzów,2021-11-08,16,8.5,3,270,94.6,2.4,1019.7
7,12135,Hel,2021-11-08,16,5.8,3,350,74.7,8.3,1019.6
8,12500,"""Jelenia Góra""",2021-11-08,16,6.7,2,310,88.8,0.01,1022.6
9,12435,Kalisz,2021-11-08,16,7.5,4,240,95.9,0.1,1020.1
10,12650,"""Kasprowy Wierch""",2021-11-08,16,-4.6,2,320,96.3,0.1,
11,12560,Katowice,2021-11-08,16,7.7,2,250,77.8,0.1,1021.6
12,12185,Kętrzyn,2021-11-08,16,4.5,1,310,83.1,0.3,1018.1
13,12570,Kielce,2021-11-08,16,6.4,3,260,92.6,0.1,1020.7
14,12520,Kłodzko,2021-11-08,16,7.3,3,280,81.6,0.01,1022.3
15,12345,Koło,2021-11-08,15,8.6,2,260,81.8,0.6,1018.4
16,12100,Kołobrzeg,2021-11-08,16,7.6,7,70,88.9,2.8,1019.9
17,12105,Koszalin,2021-11-08,16,6.6,2,40,85.7,4.4,1020.2
18,12488,Kozienice,2021-11-08,16,7.3,3,250,90.7,0.1,1019
19,12566,Kraków,2021-11-08,16,8.1,3,230,74.6,0.2,1021.5
20,12670,Krosno,2021-11-08,16,8,3,280,60.5,0.01,1021.1
21,12415,Legnica,2021-11-08,15,8.5,5,290,83.5,0.01,1021
22,12690,Lesko,2021-11-08,16,7,2,290,65.8,0.3,1021.2
23,12418,Leszno,2021-11-08,16,7.8,4,250,92.7,0.01,1020.7
24,12125,Lębork,2021-11-08,16,5.4,1,350,82.6,16.7,1019.9
25,12495,Lublin,2021-11-08,16,6.3,4,280,90.7,1.1,1019.3
26,12120,Łeba,2021-11-08,16,6.7,4,40,69.7,10.5,1020.2
27,12465,Łódź,2021-11-08,16,7.2,3,240,97.3,0.8,1019.6
28,12280,Mikołajki,2021-11-08,16,4.8,4,320,84.9,0.1,1018.1
29,12270,Mława,2021-11-08,16,6.1,2,360,91.9,0.7,1018.3
30,12660,"""Nowy Sącz""",2021-11-08,16,8.1,1,240,69.9,0.01,1021.5
31,12272,Olsztyn,2021-11-08,16,5.3,3,320,90.0,0.8,1018.6
32,12530,Opole,2021-11-08,16,7.4,2,250,92.7,0.01,1021.8
33,12285,Ostrołęka,2021-11-08,15,6.3,1,99,93.9,0.5,1017.1
34,12230,Piła,2021-11-08,16,8.1,1,320,94.6,1.6,1019.1
35,12001,Platforma,2021-11-08,16,4.7,10,20,67.8,0,1019.8
36,12360,Płock,2021-11-08,16,7.9,4,290,90.1,0.7,1018.2
37,12330,Poznań,2021-11-08,16,8.5,5,260,97.3,0.9,1019.4
38,12695,Przemyśl,2021-11-08,16,8.1,2,99,62.8,0.3,1020.8
39,12540,Racibórz,2021-11-08,16,7.5,2,240,80.5,0.01,1021.9
40,12210,Resko,2021-11-08,16,7.3,4,40,92.0,1.2,1019.5
41,12580,Rzeszów,2021-11-08,16,7.7,4,260,71.9,0.9,1020.7
42,12585,Sandomierz,2021-11-08,16,7.1,3,250,81.6,0.01,1020.1
43,12385,Siedlce,2021-11-08,16,7,3,240,93.9,0.5,1017.9
44,12310,Słubice,2021-11-08,16,9.3,3,270,80.8,4.5,1020.6
45,12469,Sulejów,2021-11-08,16,6.7,3,250,95.9,0.3,1020
46,12195,Suwałki,2021-11-08,16,2.5,2,280,87.8,1.4,1017.1
47,12205,Szczecin,2021-11-08,16,8.3,1,320,94.6,2.3,1019.6
48,12215,Szczecinek,2021-11-08,16,6.1,2,99,100.7,2,1019.6
49,12510,Śnieżka,2021-11-08,16,-1.4,9,300,100.0,0,
50,12200,Świnoujście,2021-11-08,16,8.6,4,70,94.0,2.5,1019.7
51,12575,Tarnów,2021-11-08,16,8.6,1,300,66.6,0.01,1021.2
52,12399,Terespol,2021-11-08,16,7.5,3,260,90.1,0.1,1017.2
53,12250,Toruń,2021-11-08,16,6.9,3,10,97.3,0.3,1018.8
54,12115,Ustka,2021-11-08,16,7.6,8,40,71.9,14.5,1019.9
55,12375,Warszawa,2021-11-08,16,7.7,3,250,92.7,0.3,1018.3
56,12455,Wieluń,2021-11-08,16,7,2,260,97.3,0.3,1020.7
57,12497,Włodawa,2021-11-08,16,6.5,4,260,93.9,0.6,1018.3
58,12424,Wrocław,2021-11-08,16,8,3,290,90.8,0.01,1021.5
59,12625,Zakopane,2021-11-08,16,3.9,2,260,70.7,0,
60,12595,Zamość,2021-11-08,16,6.5,4,250,88.8,0.01,1019.4
61,12400,"""Zielona Góra""",2021-11-08,16,7.3,3,260,95.3,0.2,1020.8
