,id_stacji,stacja,data_pomiaru,godzina_pomiaru,temperatura,predkosc_wiatru,kierunek_wiatru,wilgotnosc_wzgledna,suma_opadu,cisnienie
0,12295,Białystok,2021-11-14,5,3.4,2,110,95.1,0,1022.6
1,12600,"""Bielsko Biała""",2021-11-14,5,3.4,1,130,93.1,0,1021.7
2,12235,Chojnice,2021-11-14,5,4.6,2,100,93.8,0.01,1022.1
3,12550,Częstochowa,2021-11-14,4,3.4,1,150,87.9,0,1021
4,12160,Elbląg,2021-11-14,5,4.6,2,20,86.7,0,1022.4
5,12155,Gdańsk,2021-11-14,5,6.4,2,70,83.9,0,1022.3
6,12300,Gorzów,2021-11-14,5,3.6,1,10,100.0,0,1021
7,12135,Hel,2021-11-14,5,7.6,3,80,77.7,0,1022.7
8,12500,"""Jelenia Góra""",2021-11-14,4,3.8,0,0,91.8,0,1020.9
9,12435,Kalisz,2021-11-14,5,0.1,2,40,100.0,0,1021.3
10,12650,"""Kasprowy Wierch""",2021-11-14,5,1.4,7,180,82.1,0,
11,12560,Katowice,2021-11-14,4,3.1,1,200,95.8,0,1021.4
12,12185,Kętrzyn,2021-11-14,5,4.8,1,60,93.8,0,1022.4
13,12570,Kielce,2021-11-14,5,1.8,1,230,97.9,0,1022.3
14,12520,Kłodzko,2021-11-14,5,3.4,2,190,87.9,0,1021.4
15,12345,Koło,2021-11-14,4,2.1,2,99,92.4,0,1021.1
16,12100,Kołobrzeg,2021-11-14,5,6.2,2,100,83.9,0,1022.1
17,12105,Koszalin,2021-11-14,5,5.7,2,30,90.6,0,1022.1
18,12488,Kozienice,2021-11-14,5,2.6,1,190,97.9,0.2,1021.4
19,12566,Kraków,2021-11-14,5,3.5,1,30,95.8,0,1022.1
20,12670,Krosno,2021-11-14,5,3.8,3,310,89.8,0.1,1021.9
21,12415,Legnica,2021-11-14,5,5.8,1,300,88.7,0,1020.6
22,12690,Lesko,2021-11-14,5,3.3,1,260,68.0,0.01,1022.1
23,12418,Leszno,2021-11-14,5,4,1,160,95.1,0,1020.7
24,12125,Lębork,2021-11-14,5,6.4,2,60,93.9,0,1022.2
25,12495,Lublin,2021-11-14,5,1.6,3,250,97.1,0.2,1022.1
26,12120,Łeba,2021-11-14,5,6.5,2,80,92.6,0,1022.7
27,12465,Łódź,2021-11-14,5,0.9,1,80,100.7,0.01,1012.5
28,12280,Mikołajki,2021-11-14,5,4.8,3,90,95.2,0,1022.2
29,12270,Mława,2021-11-14,5,5.2,2,60,93.2,0,1021.4
30,12660,"""Nowy Sącz""",2021-11-14,5,3.6,0,0,91.8,0,1022
31,12272,Olsztyn,2021-11-14,5,5.6,3,80,88.7,0,1021.8
32,12530,Opole,2021-11-14,4,4.6,1,160,81.9,0,1020.3
33,12285,Ostrołęka,2021-11-14,4,4.5,2,99,91.8,0,1021.3
34,12230,Piła,2021-11-14,5,2.8,1,160,97.9,0,1021.4
35,12001,Platforma,2021-11-14,5,6.5,7,60,85.1,0,1023.4
36,12360,Płock,2021-11-14,4,5.1,1,20,95.2,0,1020.7
37,12330,Poznań,2021-11-14,5,0.1,3,100,100.0,0,1021.1
38,12695,Przemyśl,2021-11-14,5,3.1,1,99,91.8,0,1022.4
39,12540,Racibórz,2021-11-14,5,4.3,2,200,83.7,0,1021.1
40,12210,Resko,2021-11-14,5,5.6,2,40,85.6,0,1021.6
41,12580,Rzeszów,2021-11-14,5,3.8,1,270,91.8,0,1022.2
42,12585,Sandomierz,2021-11-14,5,2,2,280,97.9,0,1022.3
43,12385,Siedlce,2021-11-14,5,3.2,3,130,97.2,0.01,1021.4
44,12310,Słubice,2021-11-14,5,3.1,1,340,95.1,0,1020.9
45,12469,Sulejów,2021-11-14,5,0.4,1,130,100.7,0.01,1021.8
46,12195,Suwałki,2021-11-14,5,3.1,4,110,97.9,0,1023.5
47,12205,Szczecin,2021-11-14,5,5.6,1,30,95.2,0,1021.4
48,12215,Szczecinek,2021-11-14,5,5.1,2,70,,0,1021.7
49,12510,Śnieżka,2021-11-14,5,-0.1,13,350,100.0,0,
50,12200,Świnoujście,2021-11-14,5,6.9,2,100,83.9,0,1021.9
51,12575,Tarnów,2021-11-14,5,4.1,0,0,88.0,0,1022.2
52,12399,Terespol,2021-11-14,5,3.1,2,130,97.9,0.01,1022.2
53,12250,Toruń,2021-11-14,5,3.1,1,270,99.3,0,1021.5
54,12115,Ustka,2021-11-14,5,7,4,70,85.8,0,1022.4
55,12375,Warszawa,2021-11-14,5,3.9,2,340,97.9,0,1021
56,12455,Wieluń,2021-11-14,5,-0.3,1,120,99.3,0.1,1021.4
57,12497,Włodawa,2021-11-14,5,1.2,2,160,97.1,0.01,1022.3
58,12424,Wrocław,2021-11-14,5,-2.2,1,340,95.6,0,1020.9
59,12625,Zakopane,2021-11-14,5,0.1,,,95.7,0,
60,12595,Zamość,2021-11-14,5,1.5,1,80,99.3,0,1022.3
61,12400,"""Zielona Góra""",2021-11-14,5,4.5,2,340,95.2,0,1020.6
