,id_stacji,stacja,data_pomiaru,godzina_pomiaru,temperatura,predkosc_wiatru,kierunek_wiatru,wilgotnosc_wzgledna,suma_opadu,cisnienie
0,12295,Białystok,2021-11-17,23,3.1,2,200,99.3,0,1018.3
1,12600,"""Bielsko Biała""",2021-11-17,23,4.2,4,240,88.6,0,1024.1
2,12235,Chojnice,2021-11-17,23,5,6,250,95.9,0.1,1016.9
3,12550,Częstochowa,2021-11-17,23,4.7,2,210,84.9,0,1022.7
4,12160,Elbląg,2021-11-17,23,3.2,7,220,97.9,0.1,1015.3
5,12155,Gdańsk,2021-11-17,23,5.1,5,220,93.8,0.01,1014.6
6,12300,Gorzów,2021-11-17,23,5.9,2,240,93.2,0.01,1020.2
7,12135,Hel,2021-11-17,23,6.5,6,240,92.0,0,1013.8
8,12500,"""Jelenia Góra""",2021-11-17,23,5.3,4,290,90.0,0,1023.9
9,12435,Kalisz,2021-11-17,23,4.9,5,240,93.8,0,1021.3
10,12650,"""Kasprowy Wierch""",2021-11-17,23,-0.3,2,300,61.8,0,
11,12560,Katowice,2021-11-17,23,4.2,3,210,93.1,0,1023.7
12,12185,Kętrzyn,2021-11-17,23,4.1,5,240,93.1,0.01,1015.6
13,12570,Kielce,2021-11-17,23,3.6,2,230,97.9,0.01,1022.5
14,12520,Kłodzko,2021-11-17,23,4.8,3,270,83.7,0,1024.5
15,12345,Koło,2021-11-17,23,5.2,6,250,88.7,0,1019.9
16,12100,Kołobrzeg,2021-11-17,23,8.2,6,250,87.1,0.01,1016.6
17,12105,Koszalin,2021-11-17,23,7,4,240,92.0,0.01,1016.2
18,12488,Kozienice,2021-11-17,23,4.5,2,210,91.8,0,1020.9
19,12566,Kraków,2021-11-17,23,5.5,5,240,83.8,0,1023.7
20,12670,Krosno,2021-11-17,23,4.1,1,150,86.1,0,1023.4
21,12415,Legnica,2021-11-17,23,6.4,6,250,86.9,0,1022.9
22,12690,Lesko,2021-11-17,23,4.6,3,230,74.0,0,1023.5
23,12418,Leszno,2021-11-17,23,5.7,3,250,90.0,0,1021.7
24,12125,Lębork,2021-11-17,23,6.2,4,240,97.2,0,1014.1
25,12495,Lublin,2021-11-17,23,2.9,3,240,97.9,0,1021.8
26,12120,Łeba,2021-11-17,23,6.7,5,260,95.2,0.01,1013.8
27,12465,Łódź,2021-11-17,23,5.4,5,250,93.9,0,1021
28,12280,Mikołajki,2021-11-17,23,4.4,4,230,91.8,0.01,1016.3
29,12270,Mława,2021-11-17,23,4.6,5,240,93.2,0.01,1017.9
30,12660,"""Nowy Sącz""",2021-11-17,23,4.7,1,280,89.9,0.01,1023.6
31,12272,Olsztyn,2021-11-17,23,4.1,5,220,97.2,0.01,1016.4
32,12530,Opole,2021-11-17,23,6.4,2,250,77.0,0,1023.1
33,12285,Ostrołęka,2021-11-17,22,4.9,3,220,90.6,0,1018.2
34,12230,Piła,2021-11-17,23,5.4,2,220,97.2,0,1018.7
35,12001,Platforma,2021-11-17,23,6.9,13,290,78.8,0,1011.3
36,12360,Płock,2021-11-17,23,4.9,6,240,93.2,0,1019.1
37,12330,Poznań,2021-11-17,23,5.9,5,250,88.7,0,1020.1
38,12695,Przemyśl,2021-11-17,23,1.3,2,240,97.8,0,1023.7
39,12540,Racibórz,2021-11-17,22,5,1,90,88.0,0,1023.5
40,12210,Resko,2021-11-17,23,7.2,5,240,85.8,0,1017.7
41,12580,Rzeszów,2021-11-17,23,1.9,2,200,97.9,0,1023.2
42,12585,Sandomierz,2021-11-17,23,1.9,2,200,99.3,0.01,1022.7
43,12385,Siedlce,2021-11-17,23,3.7,3,200,93.8,0,1019.8
44,12310,Słubice,2021-11-17,23,7.1,4,250,84.6,0,1021.1
45,12469,Sulejów,2021-11-17,23,5.7,4,230,86.8,0.01,1021.3
46,12195,Suwałki,2021-11-17,23,2.8,5,200,97.9,0.01,1016.3
47,12205,Szczecin,2021-11-17,23,7.5,4,230,87.0,0.01,1018.8
48,12215,Szczecinek,2021-11-17,23,6,4,250,,0,1017
49,12510,Śnieżka,2021-11-17,23,-2.2,17,300,100.0,0.3,
50,12200,Świnoujście,2021-11-17,23,6.6,3,240,92.0,0,1017.8
51,12575,Tarnów,2021-11-17,23,4.2,0,0,93.1,0.01,1023.8
52,12399,Terespol,2021-11-17,23,3.3,2,210,97.9,0,1020.4
53,12250,Toruń,2021-11-17,23,5.1,4,220,95.9,0.01,1018.2
54,12115,Ustka,2021-11-17,22,7.6,5,250,92.0,0.01,1014.1
55,12375,Warszawa,2021-11-17,23,5.3,1,210,95.2,0,1019.7
56,12455,Wieluń,2021-11-17,23,5.5,3,260,88.7,0,1022.1
57,12497,Włodawa,2021-11-17,23,2.9,5,230,97.9,0,1021.2
58,12424,Wrocław,2021-11-17,23,5.8,4,270,91.9,0,1022.9
59,12625,Zakopane,2021-11-17,23,2,1,330,91.7,0,
60,12595,Zamość,2021-11-17,23,3.8,3,260,93.8,0,1022.5
61,12400,"""Zielona Góra""",2021-11-17,22,5.4,4,260,88.7,0.01,1021.8
