,id_stacji,stacja,data_pomiaru,godzina_pomiaru,temperatura,predkosc_wiatru,kierunek_wiatru,wilgotnosc_wzgledna,suma_opadu,cisnienie
0,12295,Białystok,2021-11-11,19,2.9,2,240,97.2,0,1020.9
1,12600,"""Bielsko Biała""",2021-11-11,19,3.4,2,290,95.8,0,1026.1
2,12235,Chojnice,2021-11-11,19,6.1,4,240,97.9,0,1021.8
3,12550,Częstochowa,2021-11-11,19,3.6,1,200,89.2,0,1025
4,12160,Elbląg,2021-11-11,19,4.8,6,230,97.2,0,1020.3
5,12155,Gdańsk,2021-11-11,19,7.9,3,230,90.1,0,1019.7
6,12300,Gorzów,2021-11-11,19,7,2,250,93.9,0,1023.5
7,12135,Hel,2021-11-11,19,9.9,5,250,94.1,0.01,1019.1
8,12500,"""Jelenia Góra""",2021-11-11,19,-0.7,0,0,97.8,0,1026.4
9,12435,Kalisz,2021-11-11,19,3.3,2,230,95.1,0,1024.1
10,12650,"""Kasprowy Wierch""",2021-11-11,19,8,1,310,50.7,0,
11,12560,Katowice,2021-11-11,19,4.4,2,240,89.9,0,1025.5
12,12185,Kętrzyn,2021-11-11,19,5.5,3,230,95.2,0,1019.5
13,12570,Kielce,2021-11-11,19,1.1,1,170,100.0,0,1025.2
14,12520,Kłodzko,2021-11-11,19,4.6,2,250,84.9,0,1026.2
15,12345,Koło,2021-11-11,19,4.2,3,240,88.0,0,1023.3
16,12100,Kołobrzeg,2021-11-11,19,9.3,3,240,100.0,0,1021.2
17,12105,Koszalin,2021-11-11,19,8.4,3,230,99.3,0.01,1021.1
18,12488,Kozienice,2021-11-11,19,2.6,2,230,93.7,0,1023.5
19,12566,Kraków,2021-11-11,19,2.9,1,240,95.1,0,1025.7
20,12670,Krosno,2021-11-11,19,5.5,4,200,78.6,0,1025.6
21,12415,Legnica,2021-11-11,19,1.6,1,210,95.1,0,1025.4
22,12690,Lesko,2021-11-11,19,5.9,2,240,72.6,0,1026
23,12418,Leszno,2021-11-11,19,1.1,2,230,97.8,0,1024.6
24,12125,Lębork,2021-11-11,19,8.8,3,240,99.3,0.01,1019.7
25,12495,Lublin,2021-11-11,19,5,3,250,81.9,0,1023.6
26,12120,Łeba,2021-11-11,19,8.5,7,240,100.0,0,1019.3
27,12465,Łódź,2021-11-11,19,0.1,0,0,97.8,0,1024.2
28,12280,Mikołajki,2021-11-11,19,5.4,3,230,90.6,0,1019.9
29,12270,Mława,2021-11-11,19,3.2,4,240,97.2,0,1021.9
30,12660,"""Nowy Sącz""",2021-11-11,19,3.7,1,120,95.1,0,1026.1
31,12272,Olsztyn,2021-11-11,19,5.7,3,250,93.2,0,1020.5
32,12530,Opole,2021-11-11,19,2.8,1,120,93.1,0,1025.2
33,12285,Ostrołęka,2021-11-11,19,2.7,2,230,96.5,0,1021.4
34,12230,Piła,2021-11-11,19,5.8,1,230,100.0,0,1022.6
35,12001,Platforma,2021-11-11,19,7.9,12,250,95.9,0,1016.9
36,12360,Płock,2021-11-11,19,5.4,5,260,90.0,0,1022.5
37,12330,Poznań,2021-11-11,19,5.3,3,240,93.2,0,1023.6
38,12695,Przemyśl,2021-11-11,19,6.8,3,260,72.3,0,1024.7
39,12540,Racibórz,2021-11-11,19,3.6,3,210,91.1,0,1025.5
40,12210,Resko,2021-11-11,19,8,3,230,95.9,0,1022.1
41,12580,Rzeszów,2021-11-11,19,4.7,3,230,83.7,0,1025
42,12585,Sandomierz,2021-11-11,19,4.7,3,240,81.9,0.01,1024.5
43,12385,Siedlce,2021-11-11,19,4.3,3,250,91.2,0,1022.6
44,12310,Słubice,2021-11-11,19,7.3,2,210,81.7,0,1024
45,12469,Sulejów,2021-11-11,19,2.8,3,190,97.2,0,1024.2
46,12195,Suwałki,2021-11-11,19,3.7,4,230,97.2,0,1019.3
47,12205,Szczecin,2021-11-11,19,7.9,3,220,97.3,0,1022.8
48,12215,Szczecinek,2021-11-11,19,7.1,2,99,,0,1021.9
49,12510,Śnieżka,2021-11-11,19,7.4,11,300,30.5,0,
50,12200,Świnoujście,2021-11-11,19,9.5,2,230,98.0,0.01,1021.9
51,12575,Tarnów,2021-11-11,19,2.8,0,0,89.8,0,1025.5
52,12399,Terespol,2021-11-11,19,3.3,2,220,95.1,0,1022.3
53,12250,Toruń,2021-11-11,19,4.5,2,230,99.3,0,1022.4
54,12115,Ustka,2021-11-11,19,9.1,5,240,94.7,0,1019.9
55,12375,Warszawa,2021-11-11,19,4.8,3,250,91.2,0,1022.8
56,12455,Wieluń,2021-11-11,19,3.4,1,240,93.1,0,1024.6
57,12497,Włodawa,2021-11-11,19,4.4,4,250,84.9,0,1022.9
58,12424,Wrocław,2021-11-11,19,4.1,2,290,88.6,0,1025
59,12625,Zakopane,2021-11-11,19,1.3,1,170,93.0,0,
60,12595,Zamość,2021-11-11,19,4.6,4,240,86.7,0,1024.1
61,12400,"""Zielona Góra""",2021-11-11,19,4.2,2,230,93.8,0.1,1024.7
