,id_stacji,stacja,data_pomiaru,godzina_pomiaru,temperatura,predkosc_wiatru,kierunek_wiatru,wilgotnosc_wzgledna,suma_opadu,cisnienie
0,12295,Białystok,2021-11-05,1,7.3,3,200,79.9,3.2,1008.4
1,12600,"""Bielsko Biała""",2021-11-05,1,4.9,3,190,74.6,0.1,1015.5
2,12235,Chojnice,2021-11-05,1,7,9,220,90.7,0,996.3
3,12550,Częstochowa,2021-11-05,1,5.8,4,190,75.8,2.9,1012.3
4,12160,Elbląg,2021-11-05,1,6.7,9,190,88.8,2.1,998
5,12155,Gdańsk,2021-11-05,1,7.6,9,180,87.0,0.1,996.5
6,12300,Gorzów,2021-11-05,1,6.8,5,260,92.6,0,1004
7,12135,Hel,2021-11-05,1,8.5,7,180,87.1,0,996.1
8,12500,"""Jelenia Góra""",2021-11-05,1,7,3,250,76.0,0.9,1011.6
9,12435,Kalisz,2021-11-05,1,8.7,10,220,72.6,1.8,1007.8
10,12650,"""Kasprowy Wierch""",2021-11-05,1,-1.9,12,210,81.6,4.4,
11,12560,Katowice,2021-11-05,1,6.6,6,200,70.7,0.9,1014.1
12,12185,Kętrzyn,2021-11-05,1,8.5,9,180,73.6,3.4,1002
13,12570,Kielce,2021-11-05,1,5.6,3,200,74.7,0.4,1013.4
14,12520,Kłodzko,2021-11-05,1,6.8,5,230,71.7,0.2,1013
15,12345,Koło,2021-11-05,1,8.7,12,230,65.2,0.6,1005.4
16,12100,Kołobrzeg,2021-11-05,1,10.3,8,330,100.0,0.01,994.9
17,12105,Koszalin,2021-11-05,1,7.8,3,250,98.0,0,994.8
18,12488,Kozienice,2021-11-05,1,8.2,5,180,66.5,0,1010.6
19,12566,Kraków,2021-11-05,1,6.1,4,200,77.5,0.7,1014.8
20,12670,Krosno,2021-11-05,1,10.9,5,180,82.6,0.2,1013.4
21,12415,Legnica,2021-11-05,1,9.3,10,250,68.7,1.7,1009.6
22,12690,Lesko,2021-11-05,1,11.5,3,200,74.6,0,1014
23,12418,Leszno,2021-11-05,1,8.1,10,230,80.0,0.9,1007.5
24,12125,Lębork,2021-11-05,1,7.7,3,180,92.7,0.01,994.7
25,12495,Lublin,2021-11-05,1,7.7,3,230,74.5,0,1012
26,12120,Łeba,2021-11-05,1,7,2,160,97.3,0,994.7
27,12465,Łódź,2021-11-05,1,8.5,6,220,70.5,1,1008.8
28,12280,Mikołajki,2021-11-05,1,8.8,10,180,73.6,4.8,1003.5
29,12270,Mława,2021-11-05,1,8.6,8,210,71.5,0.7,1004.2
30,12660,"""Nowy Sącz""",2021-11-05,1,4.9,1,10,93.2,0.01,1014.6
31,12272,Olsztyn,2021-11-05,1,8.8,8,190,70.6,2.5,1001.3
32,12530,Opole,2021-11-05,1,8.5,2,220,66.6,1.6,1012.7
33,12285,Ostrołęka,2021-11-05,1,8.8,7,200,67.6,4,1006
34,12230,Piła,2021-11-05,1,6.3,6,220,95.2,0,998.8
35,12001,Platforma,2021-11-05,1,7.5,7,170,76.6,0,995.4
36,12360,Płock,2021-11-05,1,9.1,10,230,67.7,0.2,1005.2
37,12330,Poznań,2021-11-05,1,7.5,11,240,81.7,0.01,1004.3
38,12695,Przemyśl,2021-11-05,1,11.3,2,99,77.2,0,1013.3
39,12540,Racibórz,2021-11-05,1,5.8,6,170,78.0,0.4,1014.2
40,12210,Resko,2021-11-05,1,8.5,9,260,94.0,0.1,997
41,12580,Rzeszów,2021-11-05,1,9.8,4,260,89.6,0.1,1013.1
42,12585,Sandomierz,2021-11-05,1,6.7,4,210,74.9,0.01,1012.8
43,12385,Siedlce,2021-11-05,1,7,4,190,76.0,0.01,1010
44,12310,Słubice,2021-11-05,1,6.9,5,270,88.8,0,1006.8
45,12469,Sulejów,2021-11-05,1,6.8,6,190,76.5,0.6,1011
46,12195,Suwałki,2021-11-05,1,7.8,5,180,77.8,3,1005.3
47,12205,Szczecin,2021-11-05,1,7.2,6,270,90.7,0,1001.9
48,12215,Szczecinek,2021-11-05,1,7.5,5,220,100.0,0.1,995.7
49,12510,Śnieżka,2021-11-05,1,-2.7,13,240,100.0,7,
50,12200,Świnoujście,2021-11-05,1,7.6,10,300,94.0,0,1000.8
51,12575,Tarnów,2021-11-05,1,4.9,0,0,83.7,0.01,1014.3
52,12399,Terespol,2021-11-05,1,10.3,3,190,83.7,0.3,1010.7
53,12250,Toruń,2021-11-05,1,8.4,7,200,77.9,0.01,1001.5
54,12115,Ustka,2021-11-05,1,7.2,2,190,92.6,0,994.5
55,12375,Warszawa,2021-11-05,1,8.3,4,200,69.5,0.01,1008.5
56,12455,Wieluń,2021-11-05,1,8,4,220,72.0,3,1010.2
57,12497,Włodawa,2021-11-05,1,11,4,240,85.5,0.2,1011.4
58,12424,Wrocław,2021-11-05,1,8.8,6,240,69.6,1.3,1010.3
59,12625,Zakopane,2021-11-05,1,4.1,1,350,69.7,0.01,
60,12595,Zamość,2021-11-05,1,11.1,4,230,82.7,0,1012.4
61,12400,"""Zielona Góra""",2021-11-05,1,6.4,6,240,92.6,0.01,1007.5
