,date,temp,sensedTemp,cover,windDirection,windSpeed,maxWindSpeed,cloudy%,rain,humidity%,snow
0,2021-11-17 06:00:00,-2.0,-1.0,Mgła,SSW,4,4.0,76.0,0.0,92.0,
1,2021-11-17 07:00:00,-2.0,-2.0,Mgła,S,6,6.0,76.0,0.0,100.0,
2,2021-11-17 08:00:00,0.0,0.0,Mgła,SSW,6,7.0,76.0,0.0,98.0,
3,2021-11-17 09:00:00,2.0,3.0,Mgła,SSW,6,7.0,76.0,0.0,87.0,
4,2021-11-17 10:00:00,5.0,6.0,Zachmurzenie duże,SSW,6,9.0,76.0,0.0,73.0,
5,2021-11-17 11:00:00,6.0,8.0,Zachmurzenie duże,SSW,6,9.0,76.0,0.0,60.0,
6,2021-11-17 12:00:00,8.0,10.0,Zachmurzenie duże,WSW,6,7.0,76.0,0.0,54.0,
7,2021-11-17 13:00:00,9.0,11.0,Przejściowe zachmurzenie,WNW,4,7.0,70.0,0.0,53.0,
8,2021-11-17 14:00:00,8.0,10.0,Przejściowe zachmurzenie,NNW,4,6.0,70.0,0.0,59.0,
9,2021-11-17 15:00:00,7.0,8.0,Przejściowe zachmurzenie,NNE,6,7.0,70.0,0.0,69.0,
10,2021-11-17 16:00:00,5.0,6.0,Przejściowe zachmurzenie,NNE,6,7.0,64.0,0.0,79.0,
11,2021-11-17 17:00:00,3.0,4.0,Przejściowe zachmurzenie,NNE,4,7.0,70.0,0.0,88.0,
12,2021-11-17 18:00:00,2.0,3.0,Przejściowe zachmurzenie,NNE,4,6.0,70.0,0.0,89.0,
13,2021-11-17 19:00:00,1.0,3.0,Pochmurno,SSW,4,4.0,93.0,0.0,86.0,
14,2021-11-17 20:00:00,1.0,2.0,Pochmurno,SW,4,6.0,96.0,0.0,89.0,
15,2021-11-17 21:00:00,2.0,3.0,Pochmurno,SW,4,6.0,98.0,0.0,87.0,
16,2021-11-17 22:00:00,2.0,2.0,Pochmurno,SW,6,7.0,100.0,0.0,90.0,
17,2021-11-17 23:00:00,2.0,2.0,Pochmurno,SW,6,7.0,100.0,0.0,92.0,
18,2021-11-18 00:00:00,2.0,2.0,Pochmurno,SW,6,7.0,100.0,0.0,91.0,
19,2021-11-18 01:00:00,2.0,3.0,Pochmurno,SW,6,7.0,100.0,0.0,90.0,
20,2021-11-18 02:00:00,2.0,3.0,Pochmurno,SW,6,7.0,100.0,0.0,91.0,
21,2021-11-18 03:00:00,3.0,3.0,Pochmurno,SW,6,9.0,100.0,0.0,92.0,
22,2021-11-18 04:00:00,3.0,3.0,Pochmurno,SW,6,9.0,100.0,0.0,93.0,
23,2021-11-18 05:00:00,3.0,3.0,Pochmurno,SW,7,9.0,100.0,0.0,92.0,
24,2021-11-18 06:00:00,3.0,3.0,Pochmurno,SW,7,9.0,100.0,0.0,90.0,
25,2021-11-18 07:00:00,4.0,2.0,Przelotne opady,SW,7,9.0,100.0,0.6,89.0,
26,2021-11-18 08:00:00,4.0,4.0,Pochmurno,SW,7,9.0,92.0,0.0,87.0,
27,2021-11-18 09:00:00,5.0,5.0,Zachmurzenie duże,WSW,7,9.0,85.0,0.0,80.0,
28,2021-11-18 10:00:00,6.0,6.0,Zachmurzenie duże,WSW,7,9.0,78.0,0.0,71.0,
29,2021-11-18 11:00:00,6.0,6.0,Zachmurzenie duże,W,9,11.0,82.0,0.0,60.0,
30,2021-11-18 12:00:00,7.0,5.0,Zachmurzenie duże,W,11,15.0,85.0,0.0,53.0,
31,2021-11-18 13:00:00,8.0,4.0,Przelotne opady,W,13,17.0,89.0,0.5,49.0,
32,2021-11-18 14:00:00,7.0,5.0,Zachmurzenie duże,W,13,17.0,75.0,0.0,54.0,
33,2021-11-18 15:00:00,6.0,5.0,Przejściowe zachmurzenie,WSW,11,17.0,62.0,0.0,62.0,
34,2021-11-18 16:00:00,5.0,4.0,Zachmurzenie umiarkowane,WSW,9,13.0,49.0,0.0,71.0,
35,2021-11-18 17:00:00,4.0,3.0,Przejściowe zachmurzenie,WSW,9,11.0,66.0,0.0,76.0,
36,2021-11-18 18:00:00,5.0,4.0,Zachmurzenie duże,WSW,7,11.0,82.0,0.0,69.0,
37,2021-11-18 19:00:00,5.0,5.0,Pochmurno,WSW,7,11.0,99.0,0.0,65.0,
38,2021-11-18 20:00:00,4.0,3.0,Pochmurno,WSW,7,9.0,99.0,0.0,73.0,
39,2021-11-18 21:00:00,5.0,4.0,Pochmurno,WSW,7,9.0,99.0,0.0,72.0,
40,2021-11-18 22:00:00,5.0,4.0,Pochmurno,WSW,7,9.0,99.0,0.0,71.0,
41,2021-11-18 23:00:00,4.0,4.0,Pochmurno,SW,7,11.0,99.0,0.0,72.0,
42,2021-11-19 00:00:00,5.0,4.0,Pochmurno,SW,7,11.0,99.0,0.0,71.0,
43,2021-11-19 01:00:00,5.0,3.0,Pochmurno,SW,9,11.0,100.0,0.0,69.0,
44,2021-11-19 02:00:00,5.0,3.0,Pochmurno,SW,9,13.0,100.0,0.0,68.0,
45,2021-11-19 03:00:00,5.0,3.0,Pochmurno,SSW,9,13.0,100.0,0.0,68.0,
46,2021-11-19 04:00:00,5.0,3.0,Pochmurno,SSW,11,13.0,100.0,0.0,72.0,
47,2021-11-19 05:00:00,5.0,2.0,Deszcz i śnieg,SSW,11,13.0,100.0,0.5,77.0,0.03
48,2021-11-19 06:00:00,5.0,4.0,Pochmurno,SW,9,13.0,100.0,0.0,82.0,
49,2021-11-19 07:00:00,5.0,4.0,Pochmurno,SW,9,13.0,90.0,0.0,86.0,
50,2021-11-19 08:00:00,6.0,4.0,Pochmurno,WSW,9,13.0,90.0,0.0,86.0,
51,2021-11-19 09:00:00,7.0,5.0,Pochmurno,WSW,11,13.0,90.0,0.0,80.0,
52,2021-11-19 10:00:00,8.0,6.0,Pochmurno,WSW,11,15.0,90.0,0.0,75.0,
53,2021-11-19 11:00:00,8.0,4.0,Przelotne opady,WSW,11,15.0,90.0,1.3,75.0,
54,2021-11-19 12:00:00,8.0,4.0,Przelotne opady,WSW,11,15.0,90.0,1.3,77.0,
55,2021-11-19 13:00:00,8.0,4.0,Przelotne opady,WSW,11,15.0,90.0,1.3,79.0,
56,2021-11-19 14:00:00,8.0,6.0,Pochmurno,SW,11,15.0,90.0,0.0,79.0,
57,2021-11-19 15:00:00,8.0,6.0,Pochmurno,SW,11,15.0,90.0,0.0,79.0,
58,2021-11-19 16:00:00,8.0,6.0,Pochmurno,SW,9,13.0,90.0,0.0,78.0,
59,2021-11-19 17:00:00,8.0,6.0,Pochmurno,SW,9,13.0,90.0,0.0,77.0,
60,2021-11-19 18:00:00,8.0,6.0,Pochmurno,SW,9,13.0,90.0,0.0,76.0,
61,2021-11-19 19:00:00,8.0,5.0,Deszcz,WSW,9,13.0,100.0,1.1,77.0,
62,2021-11-19 20:00:00,8.0,6.0,Pochmurno,WSW,9,13.0,100.0,0.0,76.0,
63,2021-11-19 21:00:00,9.0,7.0,Pochmurno,WSW,11,13.0,100.0,0.0,71.0,
64,2021-11-19 22:00:00,8.0,6.0,Pochmurno,WSW,11,15.0,100.0,0.0,73.0,
65,2021-11-19 23:00:00,8.0,4.0,Deszcz,WSW,11,15.0,100.0,1.1,72.0,
66,2021-11-20 00:00:00,8.0,6.0,Pochmurno,WSW,11,15.0,100.0,0.0,71.0,
67,2021-11-20 01:00:00,8.0,5.0,Pochmurno,W,13,17.0,100.0,0.0,70.0,
68,2021-11-20 02:00:00,8.0,5.0,Pochmurno,W,13,17.0,100.0,0.0,69.0,
69,2021-11-20 03:00:00,8.0,4.0,Pochmurno,W,15,18.0,100.0,0.0,68.0,
70,2021-11-20 04:00:00,7.0,4.0,Pochmurno,W,15,20.0,100.0,0.0,68.0,
71,2021-11-20 05:00:00,8.0,4.0,Pochmurno,W,15,20.0,100.0,0.0,65.0,
72,2021-11-20 06:00:00,8.0,4.0,Pochmurno,W,15,20.0,100.0,0.0,66.0,
73,2021-11-20 07:00:00,8.0,5.0,Pochmurno,W,15,20.0,90.0,0.0,67.0,
74,2021-11-20 08:00:00,8.0,5.0,Pochmurno,W,17,20.0,90.0,0.0,68.0,
75,2021-11-20 09:00:00,9.0,4.0,Przelotne opady,WNW,17,20.0,90.0,0.5,69.0,
76,2021-11-20 10:00:00,9.0,6.0,Pochmurno,WNW,17,22.0,90.0,0.0,71.0,
77,2021-11-20 11:00:00,10.0,7.0,Pochmurno,WNW,17,22.0,90.0,0.0,72.0,
78,2021-11-20 12:00:00,10.0,7.0,Przelotne opady,WNW,15,22.0,90.0,0.5,72.0,
79,2021-11-20 13:00:00,10.0,8.0,Pochmurno,WNW,13,20.0,90.0,0.0,78.0,
80,2021-11-20 14:00:00,10.0,7.0,Przelotne opady,W,11,17.0,90.0,0.5,80.0,
81,2021-11-20 15:00:00,9.0,8.0,Pochmurno,W,9,15.0,90.0,0.0,84.0,
82,2021-11-20 16:00:00,8.0,7.0,Pochmurno,WSW,9,13.0,90.0,0.0,90.0,
83,2021-11-20 17:00:00,7.0,6.0,Przelotne opady,SW,7,11.0,90.0,0.5,95.0,
84,2021-11-20 18:00:00,6.0,6.0,Pochmurno,SW,7,11.0,90.0,0.0,100.0,
85,2021-11-20 19:00:00,6.0,5.0,Pochmurno,SW,7,9.0,97.0,0.0,100.0,
86,2021-11-20 20:00:00,5.0,4.0,Pochmurno,SW,7,9.0,98.0,0.0,100.0,
87,2021-11-20 21:00:00,5.0,4.0,Pochmurno,SW,7,9.0,99.0,0.0,100.0,
88,2021-11-20 22:00:00,5.0,4.0,Pochmurno,SW,7,9.0,100.0,0.0,100.0,
89,2021-11-20 23:00:00,4.0,4.0,Pochmurno,SW,7,9.0,91.0,0.0,100.0,
90,2021-11-21 00:00:00,4.0,3.0,Zachmurzenie duże,SW,7,11.0,82.0,0.0,100.0,
91,2021-11-21 01:00:00,4.0,3.0,Przejściowe zachmurzenie,SW,7,11.0,73.0,0.0,100.0,
92,2021-11-21 02:00:00,4.0,3.0,Przejściowe zachmurzenie,SW,7,11.0,65.0,0.0,100.0,
93,2021-11-21 03:00:00,4.0,3.0,Przejściowe zachmurzenie,SW,7,11.0,57.0,0.0,100.0,
94,2021-11-21 04:00:00,4.0,3.0,Zachmurzenie umiarkowane,SW,7,11.0,49.0,0.0,100.0,
95,2021-11-21 05:00:00,3.0,2.0,Przejściowe zachmurzenie,SW,7,11.0,55.0,0.0,93.0,
96,2021-11-21 06:00:00,2.0,1.0,Przejściowe zachmurzenie,SSW,7,11.0,62.0,0.0,100.0,
97,2021-11-21 07:00:00,1.0,1.0,Przejściowe zachmurzenie,SSW,7,11.0,68.0,0.0,100.0,
98,2021-11-21 08:00:00,2.0,2.0,Przejściowe zachmurzenie,SSW,7,11.0,73.0,0.0,100.0,
99,2021-11-21 09:00:00,4.0,4.0,Zachmurzenie duże,SSW,7,9.0,77.0,0.0,89.0,
100,2021-11-21 10:00:00,6.0,7.0,Zachmurzenie duże,SW,7,9.0,82.0,0.0,73.0,
101,2021-11-21 11:00:00,8.0,8.0,Zachmurzenie duże,WSW,7,11.0,86.0,0.0,61.0,
102,2021-11-21 12:00:00,10.0,9.0,Pochmurno,W,9,13.0,91.0,0.0,52.0,
103,2021-11-21 13:00:00,10.0,9.0,Pochmurno,WNW,9,13.0,96.0,0.0,48.0,
104,2021-11-21 14:00:00,11.0,11.0,Pochmurno,WNW,7,13.0,94.0,0.0,47.0,
105,2021-11-21 15:00:00,9.0,10.0,Pochmurno,NNW,6,11.0,93.0,0.0,58.0,
106,2021-11-21 16:00:00,8.0,8.0,Pochmurno,N,6,7.0,92.0,0.0,70.0,
107,2021-11-21 17:00:00,6.0,7.0,Pochmurno,WNW,6,7.0,90.0,0.0,100.0,
108,2021-11-21 18:00:00,6.0,6.0,Zachmurzenie duże,SSW,7,9.0,89.0,0.0,100.0,
109,2021-11-21 19:00:00,5.0,5.0,Zachmurzenie duże,SSW,7,9.0,87.0,0.0,99.0,
110,2021-11-21 20:00:00,5.0,4.0,Zachmurzenie duże,SSW,7,9.0,89.0,0.0,93.0,
111,2021-11-21 21:00:00,4.0,3.0,Pochmurno,SSW,7,9.0,91.0,0.0,87.0,
112,2021-11-21 22:00:00,3.0,2.0,Pochmurno,SW,7,9.0,93.0,0.0,82.0,
113,2021-11-21 23:00:00,4.0,3.0,Pochmurno,SW,7,9.0,95.0,0.0,78.0,
114,2021-11-22 00:00:00,4.0,4.0,Pochmurno,WSW,6,9.0,97.0,0.0,78.0,
115,2021-11-22 01:00:00,4.0,5.0,Pochmurno,WNW,6,7.0,100.0,0.0,78.0,
116,2021-11-22 02:00:00,4.0,3.0,Deszcz i śnieg,NW,6,9.0,100.0,0.5,79.0,0.05
117,2021-11-22 03:00:00,5.0,4.0,Pochmurno,NW,7,9.0,100.0,0.0,76.0,
118,2021-11-22 04:00:00,5.0,4.0,Pochmurno,NW,9,11.0,100.0,0.0,75.0,
119,2021-11-22 05:00:00,5.0,3.0,Deszcz i śnieg,NW,7,11.0,100.0,0.5,75.0,0.05
