,date,temp,sensedTemp,cover,windDirection,windSpeed,maxWindSpeed,cloudy%,rain,humidity%,snow
47,2021-11-24 03:00:00,5.0,1.0,Pochmurno,WSW,15,18.0,100.0,0.0,72.0,
48,2021-11-24 04:00:00,4.0,0.0,Pochmurno,WSW,15,20.0,100.0,0.0,73.0,
49,2021-11-24 05:00:00,5.0,1.0,Pochmurno,WSW,15,20.0,100.0,0.0,70.0,
50,2021-11-24 06:00:00,5.0,1.0,Pochmurno,WSW,15,20.0,100.0,0.0,71.0,
51,2021-11-24 07:00:00,5.0,1.0,Pochmurno,WSW,15,20.0,100.0,0.0,73.0,
52,2021-11-24 08:00:00,5.0,1.0,Pochmurno,WSW,15,20.0,100.0,0.0,75.0,
53,2021-11-24 09:00:00,5.0,1.0,Pochmurno,W,17,20.0,100.0,0.0,74.0,
54,2021-11-24 10:00:00,6.0,2.0,Pochmurno,W,17,20.0,100.0,0.0,73.0,
55,2021-11-24 11:00:00,6.0,2.0,Pochmurno,W,17,22.0,99.0,0.0,71.0,
56,2021-11-24 12:00:00,6.0,3.0,Pochmurno,W,17,22.0,99.0,0.0,71.0,
57,2021-11-24 13:00:00,7.0,3.0,Pochmurno,W,17,22.0,99.0,0.0,73.0,
58,2021-11-24 14:00:00,7.0,4.0,Pochmurno,WSW,17,22.0,99.0,0.0,70.0,
59,2021-11-24 15:00:00,6.0,3.0,Pochmurno,WSW,15,20.0,99.0,0.0,75.0,
60,2021-11-24 16:00:00,6.0,3.0,Pochmurno,WSW,13,18.0,100.0,0.0,78.0,
61,2021-11-24 17:00:00,6.0,3.0,Pochmurno,WSW,11,17.0,100.0,0.0,79.0,
62,2021-11-24 18:00:00,6.0,3.0,Pochmurno,WSW,11,15.0,100.0,0.0,79.0,
63,2021-11-24 19:00:00,5.0,4.0,Pochmurno,WSW,9,15.0,100.0,0.0,79.0,
64,2021-11-24 20:00:00,5.0,4.0,Pochmurno,WSW,9,13.0,99.0,0.0,83.0,
65,2021-11-24 21:00:00,5.0,4.0,Pochmurno,WSW,7,11.0,98.0,0.0,84.0,
66,2021-11-24 22:00:00,5.0,4.0,Pochmurno,SW,7,11.0,97.0,0.0,84.0,
67,2021-11-24 23:00:00,4.0,4.0,Pochmurno,SW,7,9.0,97.0,0.0,87.0,
68,2021-11-25 00:00:00,4.0,3.0,Pochmurno,SSW,7,9.0,96.0,0.0,90.0,
69,2021-11-25 01:00:00,3.0,3.0,Pochmurno,SSW,7,9.0,96.0,0.0,91.0,
70,2021-11-25 02:00:00,3.0,2.0,Zachmurzenie duże,S,7,11.0,84.0,0.0,91.0,
71,2021-11-25 03:00:00,3.0,2.0,Przejściowe zachmurzenie,S,7,11.0,72.0,0.0,92.0,
72,2021-11-25 04:00:00,2.0,1.0,Przejściowe zachmurzenie,SSE,9,11.0,60.0,0.0,92.0,
73,2021-11-25 05:00:00,1.0,-1.0,Zachmurzenie umiarkowane,SSE,9,13.0,40.0,0.0,95.0,
74,2021-11-25 06:00:00,0.0,-2.0,Zachmurzenie małe,SSE,11,13.0,20.0,0.0,100.0,
75,2021-11-25 07:00:00,0.0,-4.0,Pochmurno,SSE,11,15.0,95.0,0.0,100.0,
